 Epoch \ PRN        R01        R02        R03        R04        R05        R06        R07        R08        R09        R10        R11        R12        R13        R14        R15        R16        R17        R18        R19        R20        R21        R22        R23        R24
 Epoch 0075:    -0.1299    -0.0130     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3198     0.0000     0.0000    -0.1794     0.1313     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0047     0.2708     0.0000     0.0000
 Epoch 0076:    -0.1471    -0.0292     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0914     0.0000     0.0000    -0.0454     0.0730     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1451     0.4156     0.0000     0.0000
 Epoch 0077:    -0.1314    -0.1156     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0993     0.0000     0.0000     0.1006    -0.0391     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2626     0.5505     0.0000     0.0000
 Epoch 0078:    -0.0360    -0.1197     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1343     0.0000     0.0000     0.1053     0.2554     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1671     0.3526     0.0000     0.0000
 Epoch 0079:    -0.1361    -0.0583     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1291     0.0000     0.0000    -0.0375     0.0318     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1874     0.3604     0.0000     0.0000
 Epoch 0080:    -0.1898     0.0057     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1510     0.0000     0.0000    -0.0892     0.1397     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0292     0.3167     0.0000     0.0000
 Epoch 0081:    -0.1226     0.0823     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0465     0.0000     0.0000    -0.1142    -0.0235     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1326     0.4469     0.0000     0.0000
 Epoch 0082:    -0.1956     0.1015     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0000     0.0000    -0.0433    -0.0469     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2485     0.4922     0.0000     0.0000
 Epoch 0083:    -0.1074    -0.0588     0.0000     0.0000     0.0000     0.0000     0.0000     0.0570     0.0000     0.0000    -0.0203     0.1121     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0261     0.3594     0.0000     0.0000
 Epoch 0084:    -0.1325     0.0760     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0188     0.0000     0.0000    -0.0803     0.1882     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1232     0.4167     0.0000     0.0000
 Epoch 0085:    -0.2107    -0.2015     0.0000     0.0000     0.0000     0.0000     0.0000     0.0125     0.0000     0.0000    -0.0699    -0.1308     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1404     0.2646     0.0000     0.0000
 Epoch 0086:    -0.1413    -0.0234     0.0000     0.0000     0.0000     0.0000     0.0000     0.2043     0.0000     0.0000     0.0261     0.0964     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1462     0.3896     0.0000     0.0000
 Epoch 0087:    -0.1513     0.1775     0.0000     0.0000     0.0000     0.0000     0.0000     0.0324     0.0000     0.0000    -0.0855     0.0407     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2036     0.4021     0.0000     0.0000
 Epoch 0088:    -0.1867     0.0359     0.0000     0.0000     0.0000     0.0000     0.0000     0.0716     0.0000     0.0000    -0.0010     0.2043     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1316     0.3094     0.0000     0.0000
 Epoch 0089:    -0.1304     0.0495     0.0000     0.0000     0.0000     0.0000     0.0000    -0.0664     0.0000     0.0000    -0.0766     0.0354     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0600     0.3776     0.0000     0.0000
 Epoch 0090:    -0.2258    -0.0104     0.0000     0.0000     0.0000     0.0000     0.0000     0.2895     0.0000     0.0000     0.0318     0.0156     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1112     0.3307     0.0000     0.0000
 Epoch 0091:    -0.1513    -0.0838     0.0000     0.0000     0.0000     0.0000     0.0000     0.2043     0.0000     0.0000    -0.1309     0.0964     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1039     0.3349     0.0000     0.0000
