 Epoch \ PRN        R01        R02        R03        R04        R05        R06        R07        R08        R09        R10        R11        R12        R13        R14        R15        R16        R17        R18        R19        R20        R21        R22        R23        R24
 Epoch 0062:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   83.33929  101.22980   86.10985    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.08544    0.00000    0.00000    0.00000    0.00000   84.50822   59.79477    0.00000    0.00000
 Epoch 0063:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.93179  101.10221   85.86908    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.84702    0.00000    0.00000    0.00000    0.00000   85.22101   59.98977    0.00000    0.00000
 Epoch 0064:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.07025  100.87189   85.81072    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.56494    0.00000    0.00000    0.00000    0.00000   85.93258    0.00000    0.00000    0.00000
 Epoch 0065:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.24046  100.74210   85.73435    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.40899    0.00000    0.00000    0.00000    0.00000   86.72183   57.60779    0.00000    0.00000
 Epoch 0066:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.62301  100.64680   85.70339    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.33446    0.00000    0.00000    0.00000    0.00000   87.52823   58.85959    0.00000    0.00000
 Epoch 0067:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.94001  100.44010   85.64546    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.35816    0.00000    0.00000    0.00000    0.00000   88.34870   59.39841    0.00000    0.00000
 Epoch 0068:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.95379  100.32912   85.48445    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.51811    0.00000    0.00000    0.00000    0.00000   89.19952   59.67051    0.00000    0.00000
 Epoch 0069:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.84206  100.34808   85.38022    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.79574    0.00000    0.00000    0.00000    0.00000   90.03987   60.02616    0.00000    0.00000
 Epoch 0070:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.75947  100.38336   85.24827    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.16257    0.00000    0.00000    0.00000    0.00000   90.89030   60.46978    0.00000    0.00000
 Epoch 0071:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.59662  100.15470   85.03316    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.59357    0.00000    0.00000    0.00000    0.00000   91.74091   60.97463    0.00000    0.00000
