       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -13.376885   -5.061757   33.320940    9.949536  133.336066   69.077220  -30.668171   14.486390  -16.935894   45.360932   88.571441   76.828602  132.354885   52.937076   84.027766   42.329918   25.203168   55.739372   44.478506  127.548723    3.323701   75.717059   52.535358   77.518685   51.876179   44.128797   42.137244   47.022134   50.169595    0.447710   44.622116   47.558009
  -13.406296   -5.009670   33.334381   10.331422  133.373637   68.667491  -30.698109   14.720925  -17.267203   45.369414   88.502893   77.088054  131.804057   52.636743   84.266604   42.343392   25.190529   55.737532   44.418319  127.614009    3.411585   75.641630   52.615219   77.620110   51.919028   44.137643   42.189300   47.038034   50.171802    0.247718   44.646021   47.559984
  -13.434749   -4.956504   33.347350   10.710512  133.410059   68.249831  -30.727897   14.954056  -17.602913   45.378098   88.434881   77.348291  131.252645   52.331464   84.507007   42.356778   25.177665   55.735406   44.359232  127.680099    3.500511   75.565088   52.695771   77.721551   51.962274   44.146495   42.240646   47.053875   50.174077    0.051160   44.669844   47.561952
  -13.462239   -4.902255   33.359852   11.086785  133.445338   67.823941  -30.757541   15.185785  -17.943066   45.386986   88.367407   77.609287  130.700773   52.021155   84.748982   42.370079   25.164572   55.732997   44.301220  127.746996    3.590476   75.487411   52.777014   77.823007   52.005920   44.155355   42.291289   47.069656   50.176422   -0.142033   44.693585   47.563912
  -13.488762   -4.846923   33.371889   11.460226  133.479479   67.389511  -30.787051   15.416114  -18.287709   45.396083   88.300472   77.871015  130.148571   51.705732   84.992539   42.383294   25.151245   55.730308   44.244260  127.814702    3.681480   75.408579   52.858946   77.924477   52.049969   44.164222   42.341237   47.085378   50.178837   -0.331925   44.717242   47.565866
  -13.514315   -4.790504   33.383464   11.830819  133.512489   66.946217  -30.816435   15.645048  -18.636885   45.405391   88.234078   78.133449  129.596164   51.385113   85.237686   42.396427   25.137680   55.727344   44.188328  127.883219    3.773521   75.328568   52.941565   78.025961   52.094425   44.173098   42.390497   47.101040   50.181322   -0.518581   44.740817   47.567813
  -13.538891   -4.732997   33.394581   12.198548  133.544371   66.493720  -30.845701   15.872588  -18.990638   45.414914   88.168227   78.396564  129.043682   51.059212   85.484434   42.409478   25.123871   55.724108   44.133403  127.952548    3.866597   75.247358   53.024869   78.127458   52.139291   44.181982   42.439077   47.116642   50.183879   -0.702066   44.764309   47.569754
  -13.562488   -4.674400   33.405241   12.563400  133.575132   66.031670  -30.874857   16.098738  -19.349011   45.424653   88.102922   78.660333  128.491252   50.727944   85.732789   42.422448   25.109814   55.720604   44.079461  128.022691    3.960706   75.164925   53.108858   78.228967   52.184571   44.190876   42.486984   47.132184   50.186509   -0.882441   44.787718   47.571689
  -13.585100   -4.614712   33.415448   12.925364  133.604777   65.559698  -30.903910   16.323503  -19.712045   45.434613   88.038163   78.924728  127.939003   50.391223   85.982760   42.435339   25.095503   55.716836   44.026483  128.093651    4.055848   75.081247   53.193528   78.330488   52.230268   44.199778   42.534224   47.147666   50.189210   -1.059768   44.811044   47.573619
  -13.606724   -4.553929   33.425205   13.284428  133.633310   65.077423  -30.932869   16.546885  -20.079783   45.444796   87.973953   79.189723  127.387064   50.048962   86.234356   42.448153   25.080934   55.712807   43.974447  128.165429    4.152019   74.996299   53.278878   78.432020   52.276387   44.208691   42.580807   47.163088   50.191986   -1.234105   44.834286   47.575543
