       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32       PRN33       PRN34       PRN35       PRN36
         nan  108.753224  101.307957  119.161006  113.999960         nan   76.223926   41.225089  116.188107  122.329612  117.847375  133.484769   34.400806         nan   57.599108         nan         nan  126.662973  155.307760         nan  167.539584         nan         nan  118.947208  111.324003  161.203327   79.474669         nan         nan  101.925207  158.060996         nan  176.795775  105.324126         nan  113.767412
         nan  108.741740  101.404404  119.170513  114.002826         nan   76.212642   41.491970  116.185902  122.349909  117.859046  133.534756   34.413213         nan   57.667921         nan         nan  126.628659  155.679504         nan  167.665101         nan         nan  119.004066  111.319459  160.470051   79.664878         nan         nan  101.931453  158.215899         nan  176.816310  105.372248         nan  113.781057
         nan  108.730180  101.500253  119.180183  114.005640         nan   76.200728   41.759636  116.183720  122.370207  117.870684  133.584786   34.425831         nan   57.737425         nan         nan  126.594967  156.055973         nan  167.791820         nan         nan  119.061396  111.314945  159.726434   79.850195         nan         nan  101.937328  158.370175         nan  176.837125  105.420256         nan  113.794668
         nan  108.718546  101.595504  119.190020  114.008403         nan   76.188181   42.028065  116.181561  122.390508  117.882290  133.634859   34.438655         nan   57.807626         nan         nan  126.561892  156.437212         nan  167.919758         nan         nan  119.119198  111.310461  158.972615   80.030776         nan         nan  101.942835  158.523815         nan  176.858225  105.468150         nan  113.808244
         nan  108.706837  101.690159  119.200024  114.011116         nan   76.174994   42.297234  116.179425  122.410811  117.893863  133.684976   34.451680         nan   57.878527         nan         nan  126.529428  156.823268         nan  168.048932         nan         nan  119.177471  111.306011  158.208754   80.206769         nan         nan  101.947975  158.676810         nan  176.879615  105.515928         nan  113.821787
         nan  108.695052  101.784219  119.210197  114.013780         nan   76.161165   42.567120  116.177313  122.431116  117.905403  133.735139   34.464900         nan   57.950133         nan         nan  126.497570  157.214186         nan  168.179360         nan         nan  119.236217  111.301593  157.435033   80.378317         nan         nan  101.952750  158.829150         nan  176.901300  105.563590         nan  113.835295
         nan  108.683193  101.877685  119.220540  114.016395         nan   76.146687   42.837701  116.175224  122.451426  117.916910  133.785346   34.478309         nan   58.022447         nan         nan  126.466312  157.610010         nan  168.311059         nan         nan  119.295433  111.297208  156.651653   80.545558         nan         nan  101.957162  158.980827         nan  176.923287  105.611135         nan  113.848768
         nan  108.671258  101.970558  119.231056  114.018961         nan   76.131555   43.108952  116.173158  122.471739  117.928385  133.835599   34.491903         nan   58.095475         nan         nan  126.435648  158.010783         nan  168.444047         nan         nan  119.355120  111.292859  155.858841   80.708621         nan         nan  101.961213  159.131831         nan  176.945581  105.658562         nan  113.862206
         nan  108.659248  102.062839  119.241747  114.021481         nan   76.115766   43.380850  116.171116  122.492058  117.939828  133.885899   34.505676         nan   58.169221         nan         nan  126.405573  158.416546         nan  168.578343         nan         nan  119.415278  111.288545  155.056842   80.867633         nan         nan  101.964904  159.282154         nan  176.968186  105.705869         nan  113.875608
         nan  108.647163  102.154529  119.252613  114.023953         nan   76.099314   43.653372  116.169098  122.512381  117.951237  133.936245   34.519622         nan   58.243687         nan         nan  126.376082  158.827340         nan  168.713966         nan         nan  119.475905  111.284268  154.245926   81.022716         nan         nan  101.968237  159.431786         nan  176.991109  105.753057         nan  113.888975
         nan  108.635002  102.245630  119.263657  114.026380         nan   76.082193   43.926494  116.167104  122.532711  117.962615  133.986639   34.533737         nan   58.318880         nan         nan  126.347170  159.243203         nan  168.850935         nan         nan  119.537002  111.280029  153.426385   81.173984         nan         nan  101.971214  159.580720         nan  177.014356  105.800123         nan  113.902307
         nan  108.622765  102.336142  119.274881  114.028761         nan   76.064399   44.200190  116.165133  122.553048  117.973959  134.037081   34.548015         nan   58.394803         nan         nan  126.318830  159.664173         nan  168.989270         nan         nan  119.598568  111.275828  152.598532   81.321550         nan         nan  101.973837  159.728946         nan  177.037932  105.847067         nan  113.915602
         nan  108.610453  102.426066  119.286287  114.031098         nan   76.045926   44.474438  116.163187  122.573391  117.985271  134.087571   34.562450         nan   58.471460         nan         nan  126.291057  160.090285         nan  169.128991         nan         nan  119.660602  111.271667  151.762705   81.465520         nan         nan  101.976107  159.876456         nan  177.061842  105.893888         nan  113.928860
         nan  108.598065  102.515404  119.297877  114.033391         nan   76.026770   44.749212  116.161265  122.593743  117.996551  134.138110   34.577039         nan   58.548855         nan         nan  126.263848  160.521574         nan  169.270118         nan         nan  119.723103  111.267546  150.919262   81.605998         nan         nan  101.978025  160.023241         nan  177.086093  105.940585         nan  113.942083
         nan  108.585601  102.604156  119.309652  114.035640         nan   76.006925   45.024488  116.159367  122.614103  118.007798  134.188699   34.591776         nan   58.626993         nan         nan  126.237195  160.958071         nan  169.412673         nan         nan  119.786070  111.263467  150.068582   81.743083         nan         nan  101.979594  160.169294         nan  177.110691  105.987158         nan  113.955268
         nan  108.573061  102.692324  119.321615  114.037846         nan   75.986385   45.300241  116.157493  122.634473  118.019013  134.239338   34.606656         nan   58.705878         nan         nan  126.211094  161.399806         nan  169.556677         nan         nan  119.849503  111.259430  149.211068   81.876869         nan         nan  101.980815  160.314607         nan  177.135641  106.033605         nan  113.968417
         nan  108.560445  102.779908  119.333767  114.040011         nan   75.965145   45.576446  116.155644  122.654852  118.030196  134.290028   34.621673         nan   58.785513         nan         nan  126.185541  161.846806         nan  169.702151         nan         nan  119.913401  111.255437  148.347140   82.007448         nan         nan  101.981689  160.459171         nan  177.160949  106.079925         nan  113.981528
         nan  108.547753  102.866909  119.346111  114.042133         nan   75.943200   45.853077  116.153820  122.675242  118.041346  134.340769   34.636824         nan   58.865903         nan         nan  126.160529  162.299097         nan  169.849118         nan         nan  119.977762  111.251489  147.477239   82.134908         nan         nan  101.982219  160.602978         nan  177.186622  106.126118         nan  113.994602
         nan  108.534984  102.953329  119.358648  114.044215         nan   75.920543   46.130110  116.152020  122.695644  118.052464  134.391561   34.652102         nan   58.947051         nan         nan  126.136054  162.756702         nan  169.997600         nan         nan  120.042585  111.247587  146.601826   82.259333         nan         nan  101.982404  160.746021         nan  177.212665  106.172182         nan  114.007638
         nan  108.522140  103.039168  119.371382  114.046256         nan   75.897170   46.407520  116.150245  122.716057  118.063550  134.442406   34.667504         nan   59.028962         nan         nan  126.112111  163.219641         nan  170.147621         nan         nan  120.107870  111.243731  145.721377   82.380806         nan         nan  101.982248  160.888293         nan  177.239085  106.218118         nan  114.020636
         nan  108.509219  103.124427  119.384313  114.048258         nan   75.873074   46.685281  116.148495  122.736483  118.074603  134.493304   34.683025         nan   59.111640         nan         nan  126.088695  163.687931         nan  170.299204         nan         nan  120.173615  111.239923  144.836384   82.499405         nan         nan  101.981750  161.029784         nan  177.265888  106.263923         nan  114.033596
         nan  108.496221  103.209108  119.397444  114.050221         nan   75.848250   46.963367  116.146770  122.756923  118.085625  134.544254   34.698659         nan   59.195089         nan         nan  126.065801  164.161587         nan  170.452374         nan         nan  120.239818  111.236164  143.947358   82.615205         nan         nan  101.980913  161.170489         nan  177.293080  106.309598         nan  114.046518
         nan  108.483147  103.293210  119.410778  114.052145         nan   75.822692   47.241752  116.145071  122.777377  118.096615  134.595259   34.714402         nan   59.279312         nan         nan  126.043425  164.640621         nan  170.607155         nan         nan  120.306479  111.232456  143.054817   82.728279         nan         nan  101.979738  161.310400         nan  177.320667  106.355141         nan  114.059401
         nan  108.469996  103.376735  119.424316  114.054031         nan   75.796394   47.520413  116.143397  122.797845  118.107573  134.646318   34.730250         nan   59.364313         nan         nan  126.021561  165.125040         nan  170.763573         nan         nan  120.373596  111.228799  142.159296   82.838698         nan         nan  101.978226  161.449510         nan  177.348657  106.400551         nan  114.072246
         nan  108.456768  103.459685  119.438061  114.055879         nan   75.769350   47.799321  116.141748  122.818329  118.118499  134.697431   34.746197         nan   59.450097         nan         nan  126.000204  165.614850         nan  170.921652         nan         nan  120.441167  111.225194  141.261338   82.946528         nan         nan  101.976378  161.587811         nan  177.377055  106.445829         nan  114.085051
         nan  108.443464  103.542059  119.452015  114.057691         nan   75.741554   48.078453  116.140124  122.838830  118.129393  134.748600   34.762239         nan   59.536667         nan         nan  125.979350  166.110051         nan  171.081419         nan         nan  120.509191  111.221644  140.361493   83.051835         nan         nan  101.974197  161.725297         nan  177.405869  106.490972         nan  114.097818
         nan  108.430082  103.623859  119.466181  114.059466         nan   75.712999   48.357782  116.138527  122.859348  118.140255  134.799824   34.778372         nan   59.624027         nan         nan  125.958995  166.610642         nan  171.242902         nan         nan  120.577666  111.218148  139.460321   83.154682         nan         nan  101.971682  161.861961         nan  177.435104  106.535980         nan  114.110545
         nan  108.416624  103.705085  119.480560  114.061206         nan   75.683680   48.637282  116.136955  122.879884  118.151086  134.851104   34.794591         nan   59.712181         nan         nan  125.939133  167.116616         nan  171.406127         nan         nan  120.646590  111.214708  138.558382   83.255129         nan         nan  101.968835  161.997797         nan  177.464768  106.580853         nan  114.123233
         nan  108.403088  103.785739  119.495156  114.062910         nan   75.653590   48.916928  116.135409  122.900438  118.161886  134.902441   34.810891         nan   59.801132         nan         nan  125.919759  167.627964         nan  171.571122         nan         nan  120.715962  111.211326  137.656242   83.353235         nan         nan  101.965657  162.132797         nan  177.494867  106.625589         nan  114.135881
         nan  108.389476  103.865821  119.509971  114.064579         nan   75.622723   49.196694  116.133889  122.921012  118.172654  134.953835   34.827268         nan   59.890883         nan         nan  125.900871  168.144670         nan  171.737916         nan         nan  120.785780  111.208002  136.754466   83.449056         nan         nan  101.962150  162.266955         nan  177.525408  106.670188         nan  114.148489
         nan  108.375786  103.945332  119.525006  114.066215         nan   75.591072   49.476554  116.132395  122.941606  118.183391  135.005286   34.843717         nan   59.981440         nan         nan  125.882462  168.666716         nan  171.906537         nan         nan  120.856042  111.204738  135.853619   83.542647         nan         nan  101.958315  162.400266         nan  177.556398  106.714649         nan  114.161057
         nan  108.362018  104.024273  119.540265  114.067816         nan   75.558631   49.756482  116.130928  122.962221  118.194096  135.056796   34.860235         nan   60.072805         nan         nan  125.864528  169.194080         nan  172.077016         nan         nan  120.926745  111.201535  134.954261   83.634060         nan         nan  101.954152  162.532722         nan  177.587845  106.758972         nan  114.173585
         nan  108.348174  104.102645  119.555751  114.069385         nan   75.525393   50.036454  116.129487  122.982859  118.204771  135.108364   34.876817         nan   60.164981         nan         nan  125.847065  169.726733         nan  172.249383         nan         nan  120.997889  111.198395  134.056948   83.723345         nan         nan  101.949662  162.664318         nan  177.619755  106.803155         nan  114.186073
         nan  108.334251  104.180449  119.571465  114.070921         nan   75.491351   50.316443  116.128072  123.003518  118.215414  135.159990   34.893457         nan   60.257973         nan         nan  125.830069  170.264644         nan  172.423669         nan         nan  121.069470  111.195319  133.162228   83.810552         nan         nan  101.944847  162.795048         nan  177.652136  106.847198         nan  114.198520
         nan  108.320252  104.257686  119.587410  114.072424         nan   75.456499   50.596423  116.126684  123.024202  118.226027  135.211676   34.910153         nan   60.351784         nan         nan  125.813535  170.807774         nan  172.599906         nan         nan  121.141487  111.192308  132.270642   83.895728         nan         nan  101.939708  162.924906         nan  177.684994  106.891101         nan  114.210926
         nan  108.306174  104.334356  119.603590  114.073896         nan   75.420831   50.876370  116.125323  123.044910  118.236609  135.263421   34.926900         nan   60.446417         nan         nan  125.797458  171.356082         nan  172.778125         nan         nan  121.213936  111.189363  131.382717   83.978919         nan         nan  101.934246  163.053886         nan  177.718337  106.934862         nan  114.223291
         nan  108.292019  104.410461  119.620007  114.075337         nan   75.384338   51.156258  116.123989  123.065643  118.247160  135.315227   34.943692         nan   60.541876         nan         nan  125.781834  171.909520         nan  172.958360         nan         nan  121.286817  111.186486  130.498970   84.060168         nan         nan  101.928461  163.181983         nan  177.752173  106.978481         nan  114.235615
         nan  108.277787  104.486000  119.636663  114.076747         nan   75.347014   51.436062  116.122682  123.086402  118.257681  135.367093   34.960528         nan   60.638163         nan         nan  125.766660  172.468035         nan  173.140644         nan         nan  121.360126  111.183678  129.619905   84.139518         nan         nan  101.922355  163.309191         nan  177.786510  107.021957         nan  114.247898
         nan  108.263476  104.560976  119.653562  114.078127         nan   75.308852   51.715757  116.121402  123.107188  118.268171  135.419020   34.977401         nan   60.735282         nan         nan  125.751930  173.031570         nan  173.325012         nan         nan  121.433861  111.180941  128.746008   84.217010         nan         nan  101.915928  163.435506         nan  177.821354  107.065289         nan  114.260139
         nan  108.249088  104.635389  119.670705  114.079477         nan   75.269845   51.995317  116.120150  123.128002  118.278631  135.471008   34.994307         nan   60.833237         nan         nan  125.737641  173.600061         nan  173.511500         nan         nan  121.508020  111.178276  127.877750   84.292685         nan         nan  101.909182  163.560920         nan  177.856714  107.108478         nan  114.272339
         nan  108.234621  104.709240  119.688097  114.080797         nan   75.229985   52.274718  116.118925  123.148845  118.289061  135.523057   35.011244         nan   60.932031         nan         nan  125.723788  174.173439         nan  173.700142         nan         nan  121.582600  111.175685  127.015584   84.366580         nan         nan  101.902116  163.685431         nan  177.892597  107.151522         nan  114.284497
         nan  108.220077  104.782529  119.705740  114.082089         nan   75.189265   52.553936  116.117727  123.169717  118.299461  135.575169   35.028205         nan   61.031666         nan         nan  125.710368  174.751629         nan  173.890976         nan         nan  121.657597  111.173168  126.159943   84.438733         nan         nan  101.894733  163.809032         nan  177.929011  107.194420         nan  114.296613
         nan  108.205455  104.855259  119.723637  114.083353         nan   75.147679   52.832945  116.116558  123.190620  118.309832  135.627343   35.045188         nan   61.132145         nan         nan  125.697375  175.334551         nan  174.084038         nan         nan  121.733011  111.170728  125.311243   84.509180         nan         nan  101.887032  163.931719         nan  177.965965  107.237172         nan  114.308688
         nan  108.190755  104.927429  119.741791  114.084588         nan   75.105217   53.111721  116.115416  123.211554  118.320172  135.679580   35.062189         nan   61.233473         nan         nan  125.684807  175.922118         nan  174.279369         nan         nan  121.808836  111.168366  124.469876   84.577955         nan         nan  101.879015  164.053487         nan  178.003467  107.279778         nan  114.320720
         nan  108.175976  104.999040  119.760205  114.085796         nan   75.061873   53.390240  116.114302  123.232521  118.330483  135.731880   35.079202         nan   61.335651         nan         nan  125.672658  176.514238         nan  174.477005         nan         nan  121.885072  111.166084  123.636214   84.645092         nan         nan  101.870682  164.174332         nan  178.041524  107.322237         nan  114.332709
         nan  108.161119  105.070094  119.778882  114.086977         nan   75.017640   53.668478  116.113216  123.253520  118.340764  135.784243   35.096224         nan   61.438682         nan         nan  125.660926  177.110815         nan  174.676988         nan         nan  121.961714  111.163882  122.810608   84.710624         nan         nan  101.862035  164.294248         nan  178.080145  107.364548         nan  114.344657
         nan  108.146185  105.140592  119.797825  114.088131         nan   74.972508   53.946411  116.112159  123.274554  118.351016  135.836670   35.113251         nan   61.542570         nan         nan  125.649605  177.711743         nan  174.879358         nan         nan  122.038760  111.161763  121.993387   84.774582         nan         nan  101.853073  164.413232         nan  178.119339  107.406711         nan  114.356561
         nan  108.131171  105.210534  119.817038  114.089259         nan   74.926471   54.224016  116.111130  123.295624  118.361240  135.889161   35.130280         nan   61.647317         nan         nan  125.638692  178.316913         nan  175.084156         nan         nan  122.116207  111.159728  121.184856   84.836996         nan         nan  101.843797  164.531279         nan  178.159113  107.448725         nan  114.368423
         nan  108.116080  105.279922  119.836523  114.090362         nan   74.879521   54.501269  116.110129  123.316729  118.371434  135.941716   35.147305         nan   61.752925         nan         nan  125.628184  178.926210         nan  175.291426         nan         nan  122.194052  111.157779  120.385298   84.897897         nan         nan  101.834209  164.648385         nan  178.199477  107.490590         nan  114.380242
         nan  108.100910  105.348756  119.856285  114.091439         nan   74.831649   54.778147  116.109158  123.337871  118.381599  135.994336   35.164323         nan   61.859398         nan         nan  125.618075  179.539512         nan  175.501210         nan         nan  122.272290  111.155917  119.594975   84.957312         nan         nan  101.824308  164.764547         nan  178.240440  107.532305         nan  114.392019
         nan  108.085663  105.417037  119.876325  114.092491         nan   74.782847   55.054628  116.108215  123.359052  118.391736  136.047021   35.181330         nan   61.966738         nan         nan  125.608363  180.156693         nan  175.713554         nan         nan  122.350920  111.154144  118.814125   85.015270         nan         nan  101.814095  164.879759         nan  178.282010  107.573869         nan  114.403752
         nan  108.070336  105.484768  119.896649  114.093518         nan   74.733108   55.330687  116.107301  123.380271  118.401844  136.099771   35.198322         nan   62.074947         nan         nan  125.599043  180.777619         nan  175.928502         nan         nan  122.429938  111.152461  118.042965   85.071797         nan         nan  101.803572  164.994019         nan  178.324197  107.615282         nan  114.415442
         nan  108.054932  105.551948  119.917258  114.094521         nan   74.682422   55.606304  116.106417  123.401531  118.411924  136.152587   35.215295         nan   62.184027         nan         nan  125.590112  181.402152         nan  176.146100         nan         nan  122.509339  111.150871  117.281690   85.126918         nan         nan  101.792738  165.107323         nan  178.367008  107.656544         nan  114.427088
         nan  108.039449  105.618579  119.938158  114.095501         nan   74.630782   55.881455  116.105561  123.422832  118.421976  136.205468   35.232245         nan   62.293982         nan         nan  125.581566  182.030147         nan  176.366397         nan         nan  122.589122  111.149374  116.530472   85.180659         nan         nan  101.781593  165.219667         nan  178.410455  107.697654         nan  114.438691
         nan  108.023887  105.684662  119.959350  114.096457         nan   74.578180   56.156119  116.104735  123.444174  118.432000  136.258416   35.249169         nan   62.404813         nan         nan  125.573401  182.661457         nan  176.589440         nan         nan  122.669282  111.147973  115.789465   85.233045         nan         nan  101.770140  165.331047         nan  178.454545  107.738612         nan  114.450251
         nan  108.008248  105.750198  119.980839  114.097390         nan   74.524605   56.430275  116.103939  123.465560  118.441996  136.311430   35.266061         nan   62.516523         nan         nan  125.565613  183.295925         nan  176.815279         nan         nan  122.749816  111.146670  115.058800   85.284098         nan         nan  101.758377  165.441460         nan  178.499289  107.779417         nan  114.461767
         nan  107.992529  105.815188  120.002629  114.098301         nan   74.470051   56.703900  116.103173  123.486990  118.451965  136.364510   35.282919         nan   62.629113         nan         nan  125.558199  183.933392         nan  177.043964         nan         nan  122.830719  111.145465  114.338590   85.333842         nan         nan  101.746307  165.550904         nan  178.544696  107.820069         nan  114.473239
         nan  107.976733  105.879634  120.024722  114.099189         nan   74.414508   56.976975  116.102436  123.508465  118.461906  136.417658   35.299739         nan   62.742585         nan         nan  125.551155  184.573693         nan  177.275546         nan         nan  122.911989  111.144362  113.628929   85.382299         nan         nan  101.733928  165.659374         nan  178.590776  107.860567         nan  114.484667
         nan  107.960858  105.943537  120.047124  114.100056         nan   74.357967   57.249478  116.101730  123.529986  118.471821  136.470872   35.316517         nan   62.856942         nan         nan  125.544478  185.216659         nan  177.510079         nan         nan  122.993621  111.143360  112.929892   85.429490         nan         nan  101.721241  165.766868         nan  178.637538  107.900910         nan  114.496051
         nan  107.944905  106.006898  120.069837  114.100901         nan   74.300420   57.521388  116.101053  123.551554  118.481708  136.524154   35.333248         nan   62.972186         nan         nan  125.538163  185.862116         nan  177.747616         nan         nan  123.075612  111.142463  112.241536   85.475435         nan         nan  101.708247  165.873383         nan  178.684993  107.941100         nan  114.507391
         nan  107.928874  106.069719  120.092865  114.101725         nan   74.241856   57.792686  116.100408  123.573171  118.491568  136.577503   35.349929         nan   63.088317         nan         nan  125.532207  186.509885         nan  177.988213         nan         nan  123.157957  111.141673  111.563903   85.520155         nan         nan  101.694947  165.978916         nan  178.733151  107.981134         nan  114.518687
         nan  107.912764  106.132001  120.116213  114.102528         nan   74.182269   58.063352  116.099792  123.594837  118.501402  136.630920   35.366557         nan   63.205338         nan         nan  125.526607  187.159784         nan  178.231924         nan         nan  123.240653  111.140990  110.897017   85.563669         nan         nan  101.681340  166.083464         nan  178.782023  108.021013         nan  114.529939
         nan  107.896576  106.193744  120.139885  114.103311         nan   74.121647   58.333366  116.099208  123.616554  118.511210  136.684404   35.383127         nan   63.323250         nan         nan  125.521359  187.811627         nan  178.478808         nan         nan  123.323696  111.140417  110.240889   85.605997         nan         nan  101.667427  166.187025         nan  178.831617  108.060737         nan  114.541146
         nan  107.880310  106.254952  120.163884  114.104074         nan   74.059981   58.602710  116.098654  123.638322  118.520991  136.737957   35.399636         nan   63.442055         nan         nan  125.516460  188.465224         nan  178.728922         nan         nan  123.407081  111.139955  109.595514   85.647156         nan         nan  101.653209  166.289596         nan  178.881946  108.100304         nan  114.552309
         nan  107.863965  106.315625  120.188214  114.104818         nan   73.997264   58.871363  116.098131  123.660142  118.530747  136.791578   35.416079         nan   63.561754         nan         nan  125.511906  189.120382         nan  178.982328         nan         nan  123.490804  111.139607  108.960875   85.687164         nan         nan  101.638685  166.391175         nan  178.933019  108.139715         nan  114.563427
         nan  107.847543  106.375764  120.212880  114.105542         nan   73.933483   59.139309  116.097640  123.682017  118.540477  136.845267   35.432453         nan   63.682349         nan         nan  125.507694  189.776905         nan  179.239085         nan         nan  123.574861  111.139374  108.336941   85.726038         nan         nan  101.623856  166.491759         nan  178.984848  108.178969         nan  114.574501
         nan  107.831043  106.435372  120.237886  114.106247         nan   73.868631   59.406529  116.097180  123.703946  118.550181  136.899025   35.448755         nan   63.803840         nan         nan  125.503820  190.434596         nan  179.499256         nan         nan  123.659248  111.139259  107.723669   85.763795         nan         nan  101.608723  166.591346         nan  179.037444  108.218066         nan  114.585530
         nan  107.814464  106.494450  120.263236  114.106933         nan   73.802698   59.673004  116.096751  123.725932  118.559860  136.952852   35.464980         nan   63.926228         nan         nan  125.500281  191.093253         nan  179.762904         nan         nan  123.743960  111.139263  107.121008   85.800451         nan         nan  101.593285  166.689934         nan  179.090818  108.257006         nan  114.596515
         nan  107.797808  106.552999  120.288935  114.107601         nan   73.735673   59.938718  116.096354  123.747975  118.569514  137.006748   35.481125         nan   64.049515         nan         nan  125.497073  191.752673         nan  180.030096         nan         nan  123.828993  111.139388  106.528894   85.836021         nan         nan  101.577542  166.787521         nan  179.144980  108.295788         nan  114.607454
         nan  107.781074  106.611021  120.314986  114.108251         nan   73.667546   60.203654  116.095989  123.770076  118.579143  137.060712   35.497186         nan   64.173702         nan         nan  125.494193  192.412653         nan  180.300896         nan         nan  123.914342  111.139636  105.947253   85.870522         nan         nan  101.561496  166.884106         nan  179.199944  108.334412         nan  114.618349
         nan  107.764262  106.668519  120.341395  114.108884         nan   73.598309   60.467795  116.095657  123.792236  118.588748  137.114746   35.513159         nan   64.298789         nan         nan  125.491639  193.072987         nan  180.575373         nan         nan  124.000003  111.140009  105.376004   85.903967         nan         nan  101.545146  166.979685         nan  179.255719  108.372877         nan  114.629198
         nan  107.747372  106.725493  120.368166  114.109499         nan   73.527950   60.731124  116.095356  123.814457  118.598328  137.168849   35.529041         nan   64.424776         nan         nan  125.489405  193.733470         nan  180.853597         nan         nan  124.085971  111.140509  104.815059   85.936370         nan         nan  101.528492  167.074258         nan  179.312319  108.411184         nan  114.640003
         nan  107.730405  106.781946  120.395303  114.110098         nan   73.456459   60.993625  116.095088  123.836740  118.607884  137.223021   35.544828         nan   64.551665         nan         nan  125.487491  194.393893         nan  181.135636         nan         nan  124.172241  111.141138  104.264319   85.967746         nan         nan  101.511535  167.167823         nan  179.369754  108.449333         nan  114.650763
         nan  107.713361  106.837879  120.422811  114.110679         nan   73.383826   61.255284  116.094852  123.859086  118.617416  137.277263   35.560515         nan   64.679456         nan         nan  125.485891  195.054052         nan  181.421564         nan         nan  124.258810  111.141899  103.723683   85.998108         nan         nan  101.494274  167.260379         nan  179.428038  108.487322         nan  114.661477
         nan  107.696239  106.893295  120.450695  114.111245         nan   73.310041   61.516083  116.094649  123.881497  118.626925  137.331574   35.576100         nan   64.808149         nan         nan  125.484603  195.713738         nan  181.711455         nan         nan  124.345670  111.142792  103.193041   86.027469         nan         nan  101.476711  167.351922         nan  179.487183  108.525152         nan  114.672146
         nan  107.679040  106.948195  120.478959  114.111794         nan   73.235093   61.776010  116.094479  123.903972  118.636410  137.385955   35.591579         nan   64.937744         nan         nan  125.483623  196.372746         nan  182.005382         nan         nan  124.432819  111.143821  102.672277   86.055842         nan         nan  101.458844  167.442454         nan  179.547200  108.562822         nan  114.682770
         nan  107.661764  107.002581  120.507609  114.112328         nan   73.158971   62.035049  116.094343  123.926515  118.645872  137.440406   35.606947         nan   65.068242         nan         nan  125.482949  197.030872         nan  182.303423         nan         nan  124.520251  111.144986  102.161273   86.083238         nan         nan  101.440674  167.531971         nan  179.608103  108.600333         nan  114.693349
         nan  107.644411  107.056455  120.536649  114.112846         nan   73.081665   62.293186  116.094239  123.949125  118.655312  137.494926   35.622202         nan   65.199642         nan         nan  125.482577  197.687911         nan  182.605656         nan         nan  124.607961  111.146291  101.659906   86.109669         nan         nan  101.422202  167.620474         nan  179.669905  108.637684         nan  114.703882
         nan  107.626981  107.109820  120.566085  114.113349         nan   73.003164   62.550408  116.094169  123.971804  118.664729  137.549517   35.637339         nan   65.331944         nan         nan  125.482504  198.343661         nan  182.912160         nan         nan  124.695945  111.147738  101.168047   86.135148         nan         nan  101.403427  167.707960         nan  179.732619  108.674874         nan  114.714370
         nan  107.609475  107.162678  120.595921  114.113838         nan   72.923457   62.806701  116.094133  123.994554  118.674123  137.604177   35.652355         nan   65.465148         nan         nan  125.482727  198.997924         nan  183.223016         nan         nan  124.784196  111.149328  100.685567   86.159685         nan         nan  101.384349  167.794428         nan  179.796257  108.711904         nan  114.724813
         nan  107.591892  107.215030  120.626162  114.114312         nan   72.842532   63.062052  116.094131  124.017375  118.683495  137.658907   35.667246         nan   65.599253         nan         nan  125.483242  199.650501         nan  183.538308         nan         nan  124.872710  111.151063  100.212332   86.183290         nan         nan  101.364969  167.879879         nan  179.860834  108.748774         nan  114.735210
         nan  107.574233  107.266880  120.656815  114.114771         nan   72.760379   63.316448  116.094162  124.040269  118.692846  137.713708   35.682008         nan   65.734260         nan         nan  125.484048  200.301198         nan  183.858120         nan         nan  124.961481  111.152946   99.748206   86.205975         nan         nan  101.345285  167.964310         nan  179.926363  108.785483         nan  114.745561
         nan  107.556498  107.318229  120.687883  114.115217         nan   72.676987   63.569877  116.094228  124.063237  118.702175  137.768578   35.696638         nan   65.870166         nan         nan  125.485140  200.949823         nan  184.182538         nan         nan  125.050505  111.154979   99.293053   86.227750         nan         nan  101.325300  168.047721         nan  179.992858  108.822032         nan  114.755867
         nan  107.538687  107.369079  120.719372  114.115649         nan   72.592343   63.822328  116.094329  124.086281  118.711483  137.823518   35.711132         nan   66.006972         nan         nan  125.486516  201.596187         nan  184.511649         nan         nan  125.139775  111.157165   98.846732   86.248624         nan         nan  101.305012  168.130112         nan  180.060333  108.858419         nan  114.766128
         nan  107.520801  107.419434  120.751289  114.116068         nan   72.506437   64.073789  116.094464  124.109402  118.720769  137.878529   35.725486         nan   66.144676         nan         nan  125.488172  202.240106         nan  184.845543         nan         nan  125.229288  111.159504   98.409105   86.268606         nan         nan  101.284421  168.211481         nan  180.128803  108.894646         nan  114.776343
         nan  107.502839  107.469295  120.783637  114.116474         nan   72.419257   64.324248  116.094634  124.132600  118.730036  137.933610   35.739697         nan   66.283278         nan         nan  125.490107  202.881399         nan  185.184311         nan         nan  125.319036  111.162000   97.980029   86.287707         nan         nan  101.263528  168.291829         nan  180.198281  108.930711         nan  114.786512
         nan  107.484802  107.518665  120.816423  114.116867         nan   72.330791   64.573696  116.094839  124.155878  118.739281  137.988760   35.753761         nan   66.422775         nan         nan  125.492315  203.519890         nan  185.528046         nan         nan  125.409015  111.164654   97.559364   86.305935         nan         nan  101.242332  168.371154         nan  180.268782  108.966615         nan  114.796636
         nan  107.466690  107.567546  120.849653  114.117248         nan   72.241028   64.822121  116.095079  124.179236  118.748507  138.043981   35.767674         nan   66.563168         nan         nan  125.494796  204.155406         nan  185.876841         nan         nan  125.499220  111.167469   97.146967   86.323298         nan         nan  101.220833  168.449456         nan  180.340322  109.002357         nan  114.806713
