       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   24.892012   50.853650  -44.710511  -62.794175   22.269161  -40.939646   55.280562   65.800362  -29.419977   29.654175   -5.802312   11.842032   29.386813   44.949166   25.381490   16.388880   15.153735   23.265444   -7.907012   14.508338   60.055129   35.104094   26.042859   22.492951    5.121695   -4.611203   36.095422  -15.893777   15.520399   61.651898  -37.823088   18.414847
   25.226213   51.148220  -44.432927  -63.007756   22.244787  -41.100114   55.002907   65.618233  -29.704713   29.640567   -6.034731   11.914920   29.421635   45.057283   25.389340   16.175402   15.419004   23.250728   -7.685537   14.404525   60.292607   35.180216   26.032702   22.507307    5.204041   -4.796840   36.011813  -15.665166   15.464436   61.734449  -37.716585   18.477188
   25.560384   51.442077  -44.155036  -63.219500   22.220280  -41.258612   54.724210   65.436897  -29.989254   29.626688   -6.267601   11.987600   29.456522   45.165873   25.397140   15.961680   15.684113   23.236025   -7.463607   14.299757   60.528008   35.256407   26.022500   22.521653    5.286667   -4.981996   35.928702  -15.436145   15.408103   61.813941  -37.608014   18.538958
   25.894522   51.735206  -43.876844  -63.429367   22.195637  -41.415118   54.444495   65.256352  -30.273600   29.612544   -6.500902   12.060068   29.491472   45.274941   25.404889   15.747719   15.949057   23.221334   -7.241232   14.194029   60.761288   35.332673   26.012251   22.535990    5.369561   -5.166663   35.846082  -15.206730   15.351399   61.890331  -37.497391   18.600163
   26.228624   52.027591  -43.598353  -63.637319   22.170859  -41.569608   54.163783   65.076600  -30.557748   29.598141   -6.734614   12.132320   29.526482   45.384495   25.412586   15.533524   16.213831   23.206655   -7.018419   14.087334   60.992399   35.409021   26.001957   22.550319    5.452712   -5.350832   35.763946  -14.976942   15.294322   61.963577  -37.384729   18.660809
   26.562687   52.319216  -43.319566  -63.843313   22.145943  -41.722059   53.882094   64.897639  -30.841695   29.583484   -6.968716   12.204351   29.561548   45.494539   25.420231   15.319101   16.478430   23.191988   -6.795176   13.979666   61.221296   35.485456   25.991619   22.564640    5.536110   -5.534493   35.682288  -14.746798   15.236873   62.033638  -37.270045   18.720904
   26.896708   52.610065  -43.040487  -64.047309   22.120889  -41.872448   53.599451   64.719470  -31.125441   29.568578   -7.203187   12.276156   29.596667   45.605080   25.427824   15.104456   16.742848   23.177331   -6.571513   13.871020   61.447930   35.561986   25.981237   22.578953    5.619744   -5.717640   35.601099  -14.516316   15.179050   62.100475  -37.153352   18.780453
   27.230685   52.900121  -42.761119  -64.249264   22.095695  -42.020751   53.315872   64.542091  -31.408983   29.553429   -7.438008   12.347733   29.631834   45.716123   25.435363   14.889592   17.007081   23.162684   -6.347436   13.761389   61.672252   35.638617   25.970811   22.593259    5.703603   -5.900262   35.520375  -14.285515   15.120851   62.164047  -37.034665   18.839464
   27.564615   53.189367  -42.481464  -64.449135   22.070360  -42.166946   53.031378   64.365502  -31.692318   29.538042   -7.673158   12.419076   29.667047   45.827675   25.442850   14.674517   17.271123   23.148047   -6.122955   13.650769   61.894213   35.715357   25.960342   22.607558    5.787677   -6.082351   35.440107  -14.054413   15.062275   62.224318  -36.914002   18.897941
   27.898494   53.477786  -42.201526  -64.646878   22.044882  -42.311009   52.745987   64.189703  -31.975445   29.522422   -7.908618   12.490182   29.702301   45.939741   25.450282   14.459234   17.534970   23.133420   -5.898077   13.539153   62.113762   35.792210   25.949831   22.621851    5.871955   -6.263899   35.360290  -13.823030   15.003323   62.281249  -36.791376   18.955892
   28.232320   53.765358  -41.921307  -64.842447   22.019261  -42.452917   52.459719   64.014692  -32.258362   29.506575   -8.144367   12.561047   29.737593   46.052327   25.457661   14.243750   17.798617   23.118801   -5.672811   13.426537   62.330849   35.869185   25.939279   22.636138    5.956426   -6.444896   35.280915  -13.591383   14.943992   62.334805  -36.666804   19.013323
