       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32       PRN33       PRN34       PRN35       PRN36
         nan   37.231506   15.658090  -22.486616  -41.458494         nan    9.182578   52.290257  -44.598544    5.996541   -7.576009    8.502770  -19.381099         nan  -39.594207         nan         nan  -15.909157  -18.833366         nan  -22.495569         nan         nan   11.669071   67.015016  -11.710294  -31.743219         nan         nan  -18.550482  -16.852981         nan   -3.343417  -76.701197         nan  -47.319239
         nan   37.478937   15.385010  -22.466026  -41.714966         nan    9.365778   52.242367  -44.474071    6.135805   -7.393937    8.565332  -19.424355         nan  -39.666257         nan         nan  -15.941886  -18.821680         nan  -22.506951         nan         nan   11.497277   66.912228  -11.763339  -31.762148         nan         nan  -18.334502  -16.883232         nan   -3.400011  -76.820961         nan  -47.149712
         nan   37.726362   15.111564  -22.445528  -41.971243         nan    9.549513   52.192275  -44.349053    6.274906   -7.211480    8.627225  -19.467390         nan  -39.738680         nan         nan  -15.974354  -18.809969         nan  -22.518337         nan         nan   11.325816   66.807288  -11.816168  -31.780532         nan         nan  -18.118089  -16.913351         nan   -3.456870  -76.940883         nan  -46.979318
         nan   37.973770   14.837766  -22.425119  -42.227313         nan    9.733754   52.139980  -44.223509    6.413823   -7.028654    8.688431  -19.510205         nan  -39.811476         nan         nan  -16.006566  -18.798233         nan  -22.529725         nan         nan   11.154693   66.700233  -11.868782  -31.798357         nan         nan  -17.901260  -16.943339         nan   -3.513996  -77.060924         nan  -46.808067
         nan   38.221145   14.563632  -22.404801  -42.483159         nan    9.918471   52.085485  -44.097454    6.552535   -6.845476    8.748929  -19.552801         nan  -39.884640         nan         nan  -16.038525  -18.786472         nan  -22.541113         nan         nan   10.983910   66.591097  -11.921181  -31.815609         nan         nan  -17.684032  -16.973198         nan   -3.571388  -77.181044         nan  -46.635970
         nan   38.468472   14.289179  -22.384571  -42.738766         nan   10.103634   52.028791  -43.970908    6.691019   -6.661965    8.808698  -19.595177         nan  -39.958169         nan         nan  -16.070232  -18.774687         nan  -22.552500         nan         nan   10.813471   66.479918  -11.973364  -31.832271         nan         nan  -17.466425  -17.002928         nan   -3.629046  -77.301197         nan  -46.463040
         nan   38.715734   14.014425  -22.364429  -42.994116         nan   10.289209   51.969903  -43.843888    6.829253   -6.478140    8.867718  -19.637335         nan  -40.032059         nan         nan  -16.101691  -18.762878         nan  -22.563882         nan         nan   10.643380   66.366733  -12.025332  -31.848330         nan         nan  -17.248460  -17.032530         nan   -3.686970  -77.421340         nan  -46.289289
         nan   38.962915   13.739389  -22.344375  -43.249191         nan   10.475163   51.908823  -43.716413    6.967210   -6.294022    8.925966  -19.679273         nan  -40.106304         nan         nan  -16.132905  -18.751045         nan  -22.575259         nan         nan   10.473644   66.251580  -12.077083  -31.863769         nan         nan  -17.030156  -17.062004         nan   -3.745160  -77.541425         nan  -46.114731
         nan   39.209995   13.464090  -22.324408  -43.503971         nan   10.661461   51.845558  -43.588501    7.104868   -6.109631    8.983421  -19.720993         nan  -40.180900         nan         nan  -16.163876  -18.739190         nan  -22.586628         nan         nan   10.304266   66.134496  -12.128617  -31.878574         nan         nan  -16.811536  -17.091350         nan   -3.803614  -77.661405         nan  -45.939383
         nan   39.456956   13.188550  -22.304528  -43.758438         nan   10.848068   51.780115  -43.460173    7.242200   -5.924991    9.040060  -19.762493         nan  -40.255842         nan         nan  -16.194606  -18.727313         nan  -22.597987         nan         nan   10.135253   66.015521  -12.179933  -31.892731         nan         nan  -16.592623  -17.120569         nan   -3.862333  -77.781230         nan  -45.763261
