       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   -2.123422    9.932742  -26.336611  -43.512208   -5.073239  -80.873629   17.064073   19.262980  -58.010244   -9.031505  -56.576111  -36.874420   55.929577   65.288171   34.499904  -18.256220   -2.757915  -12.125532  -35.746747  -39.321698   11.953358   48.710274    4.266433   -0.296616  -25.450110  -20.070536  -10.772209  -21.815599  -21.090819   48.505464  -22.669517  -18.063156
   -1.920626   10.075875  -26.280609  -43.353310   -5.318507  -81.000514   16.795407   19.048224  -58.165233   -8.961109  -56.719479  -36.846915   55.827604   65.460442   34.658792  -18.278586   -2.437194  -12.184957  -35.427836  -39.563575   12.050981   48.985624    4.362175   -0.114665  -25.475506  -20.084724  -10.852118  -21.805969  -21.111503   48.245129  -22.662582  -18.047388
   -1.717922   10.218207  -26.224874  -43.193864   -5.563799  -81.125492   16.526655   18.832858  -58.317406   -8.890380  -56.863350  -36.817707   55.722544   65.630167   34.815922  -18.300852   -2.116603  -12.244127  -35.108816  -39.805001   12.147471   49.260431    4.457161    0.068038  -25.500898  -20.098872  -10.931107  -21.796292  -21.132267   47.984382  -22.655578  -18.031573
   -1.515318   10.359727  -26.169401  -43.033906   -5.809110  -81.248432   16.257816   18.616900  -58.466723   -8.819318  -57.007730  -36.786794   55.614423   65.797300   34.971275  -18.323019   -1.796143  -12.303041  -34.789688  -40.045972   12.242821   49.534686    4.551378    0.251489  -25.526285  -20.112979  -11.009189  -21.786570  -21.153113   47.723230  -22.648505  -18.015709
   -1.312822   10.500426  -26.114186  -42.873469   -6.054434  -81.369200   15.988894   18.400371  -58.613148   -8.747928  -57.152624  -36.754174   55.503268   65.961791   35.124831  -18.345090   -1.475816  -12.361698  -34.470454  -40.286484   12.337022   49.808383    4.644812    0.435687  -25.551663  -20.127046  -11.086373  -21.776804  -21.174043   47.461676  -22.641364  -17.999797
   -1.110443   10.640295  -26.059222  -42.712587   -6.299765  -81.487654   15.719889   18.183290  -58.756641   -8.676212  -57.298036  -36.719847   55.389106   66.123592   35.276572  -18.367064   -1.155625  -12.420096  -34.151117  -40.526535   12.430065   50.081513    4.737450    0.620628  -25.577032  -20.141072  -11.162671  -21.766992  -21.195058   47.199727  -22.634156  -17.983836
   -0.908188   10.779323  -26.004505  -42.551295   -6.545097  -81.603647   15.450804   17.965676  -58.897166   -8.604174  -57.443972  -36.683812   55.271965   66.282652   35.426478  -18.388943   -0.835572  -12.478234  -33.831678  -40.766121   12.521942   50.354068    4.829281    0.806309  -25.602387  -20.155058  -11.238094  -21.757137  -21.216159   46.937388  -22.626880  -17.967826
   -0.706068   10.917501  -25.950029  -42.389626   -6.790425  -81.717024   15.181640   17.747549  -59.034686   -8.531816  -57.590436  -36.646070   55.151874   66.438923   35.574530  -18.410728   -0.515660  -12.536112  -33.512141  -41.005239   12.612644   50.626039    4.920292    0.992727  -25.627727  -20.169005  -11.312652  -21.747237  -21.237348   46.674663  -22.619539  -17.951764
   -0.504090   11.054819  -25.895789  -42.227614   -7.035742  -81.827625   14.912399   17.528929  -59.169163   -8.459143  -57.737432  -36.606619   55.028860   66.592355   35.720708  -18.432420   -0.195890  -12.593728  -33.192506  -41.243884   12.702164   50.897419    5.010471    1.179879  -25.653050  -20.182910  -11.386358  -21.737294  -21.258626   46.411557  -22.612131  -17.935652
   -0.302264   11.191268  -25.841779  -42.065293   -7.281044  -81.935282   14.643082   17.309835  -59.300560   -8.386157  -57.884966  -36.565461   54.902954   66.742896   35.864995  -18.454020    0.123735  -12.651082  -32.872777  -41.482055   12.790494   51.168198    5.099804    1.367763  -25.678351  -20.196776  -11.459220  -21.727308  -21.279994   46.148076  -22.604658  -17.919488
