       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -15.407112   73.577136   39.501067   53.213495   57.593032   48.718276   50.880127   20.953878   52.718282  -40.856109   52.291375   12.800069   38.693943   12.083703   15.487593   55.858991   -1.619567   68.739876   16.115790   54.242301  -28.702184    0.390587   -5.048337  -41.660190   40.606251   63.829339   44.290092   41.362492   62.509721   47.883760   63.551900  -33.855926
  -15.622804   73.400201   39.340785   53.209920   57.559784   48.684940   50.895082   21.207829   52.718675  -40.615061   52.274289   12.511443   38.886753   12.325128   15.767069   55.882742   -1.809706   69.059565   15.878867   54.227515  -28.757466    0.082560   -4.734754  -41.589174   40.305700   63.911953   44.509473   41.040416   62.494153   47.920618   63.312292  -34.123227
  -15.837254   73.224304   39.178765   53.206226   57.526587   48.651303   50.909971   21.461655   52.719009  -40.372771   52.257176   12.223003   39.078040   12.566890   16.046344   55.906563   -1.998652   69.378840   15.642105   54.212768  -28.810315   -0.225399   -4.420936  -41.515832   40.004910   63.995473   44.727663   40.718142   62.478850   47.957123   63.070735  -34.389787
  -16.050450   73.049469   39.015006   53.202411   57.493450   48.617361   50.924796   21.715347   52.719286  -40.129257   52.240034   11.934757   39.267795   12.808974   16.325411   55.930456   -2.186395   69.697692   15.405518   54.198060  -28.860727   -0.533289   -4.106885  -41.440176   39.703890   64.079908   44.944645   40.395677   62.463810   47.993278   62.827276  -34.655598
  -16.262380   72.875720   38.849506   53.198472   57.460378   48.583110   50.939556   21.968894   52.719505  -39.884537   52.222862   11.646710   39.456009   13.051362   16.604264   55.954423   -2.372921   70.016112   15.169119   54.183389  -28.908694   -0.841106   -3.792606  -41.362216   39.402645   64.165270   45.160407   40.073025   62.449028   48.029089   62.581959  -34.920647
  -16.473030   72.703080   38.682264   53.194409   57.427380   48.548544   50.954252   22.222283   52.719665  -39.638626   52.205660   11.358868   39.642671   13.294040   16.882895   55.978468   -2.558219   70.334091   14.932923   54.168756  -28.954211   -1.148845   -3.478099  -41.281963   39.101182   64.251568   45.374933   39.750195   62.434501   48.064562   62.334829  -35.184924
  -16.682388   72.531570   38.513280   53.190220   57.394461   48.513660   50.968885   22.475504   52.719767  -39.391542   52.188426   11.071237   39.827772   13.536991   17.161300   56.002592   -2.742278   70.651621   14.696943   54.154159  -28.997273   -1.456504   -3.163367  -41.199430   38.799509   64.338812   45.588210   39.427192   62.420225   48.099700   62.085931  -35.448417
  -16.890443   72.361210   38.342554   53.185903   57.361628   48.478451   50.983456   22.728546   52.719810  -39.143302   52.171160   10.783823   40.011305   13.780200   17.439471   56.026797   -2.925084   70.968691   14.461193   54.139599  -29.037875   -1.764079   -2.848414  -41.114627   38.497630   64.427011   45.800224   39.104022   62.406197   48.134510   61.835307  -35.711116
  -17.097182   72.192018   38.170086   53.181457   57.328885   48.442913   50.997965   22.981397   52.719795  -38.893922   52.153860   10.496632   40.193259   14.023649   17.717401   56.051088   -3.106628   71.285293   14.225688   54.125075  -29.076012   -2.071566   -2.533241  -41.027568   38.195553   64.516177   46.010960   38.780692   62.392412   48.168994   61.582999  -35.973009
  -17.302591   72.024011   37.995878   53.176879   57.296240   48.407042   51.012413   23.234045   52.719720  -38.643418   52.136525   10.209670   40.373627   14.267323   17.995084   56.075465   -3.286896   71.601416   13.990440   54.110587  -29.111680   -2.378962   -2.217852  -40.938264   37.893284   64.606319   46.220404   38.457206   62.378867   48.203159   61.329047  -36.234084
