       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   29.396730   14.412325   30.794267   43.040785  -52.229352   22.583930   26.693535   41.567207   30.753664  112.784428    4.108229  -43.995029   -6.510594   27.173828  -38.178267   62.534927   24.792419   50.817384   21.085786  -12.874633   32.330567   80.034811   11.332993   -1.547069   -6.848667  107.494298   72.249760   87.711160  -40.159507   24.816758  100.708607   75.207147
   29.410831   14.071331   30.789776   43.076509  -51.962752   22.604261   26.698824   41.648049   30.821548  114.389978    4.226691  -44.177877   -6.601045   27.180823  -38.295241   62.673853   24.814073   50.771175   21.121066  -12.619120   32.375290   79.900909   11.316937   -1.388051   -6.892419  107.901048   72.368754   87.703927  -40.390210   24.812615  100.626346   75.034342
   29.425069   13.725599   30.785327   43.111483  -51.694432   22.624398   26.704246   41.729261   30.889132  116.015538    4.344862  -44.363004   -6.691226   27.187760  -38.411554   62.813361   24.835705   50.724443   21.156237  -12.364571   32.420556   79.766778   11.301314   -1.231437   -6.936452  108.310170   72.487183   87.697522  -40.616782   24.808458  100.545412   74.861807
   29.439445   13.375077   30.780921   43.145706  -51.424406   22.644345   26.709801   41.810842   30.956409  117.658767    4.462742  -44.550437   -6.781128   27.194639  -38.527201   62.953461   24.857315   50.677176   21.191298  -12.110996   32.466373   79.632427   11.286111   -1.077182   -6.980774  108.721632   72.605049   87.691941  -40.839305   24.804287  100.465795   74.689547
   29.453961   13.019718   30.776558   43.179177  -51.152689   22.664104   26.715494   41.892794   31.023372  116.056813    4.580334  -44.740204   -6.870741   27.201462  -38.642176   63.094165   24.878902   50.629364   21.226250  -11.858407   32.512748   79.497865   11.271316   -0.925243   -7.025395  109.135400   72.722355   87.687182  -41.057859   24.800102  100.387487   74.517569
   29.468617   12.659475   30.772237   43.211895  -50.879297   22.683679   26.721326   41.975117   31.090015  114.385938    4.697638  -44.932334   -6.960057   27.208228  -38.756475   63.235486   24.900466   50.580995   21.261095  -11.606814   32.559688   79.363102   11.256920   -0.775578   -7.070323  109.551438   72.839102   87.683242  -41.272525   24.795904  100.310480   74.345878
   29.483416   12.294301   30.767959   43.243859  -50.604245   22.703072   26.727300   42.057811   31.156331  112.705361    4.814655  -45.126853   -7.049065   27.214938  -38.870093   63.377437   24.922007   50.532058   21.295832  -11.356229   32.607202   79.228147   11.242909   -0.628146   -7.115567  109.969709   72.955292   87.680118  -41.483378   24.791694  100.234764   74.174478
   29.498358   11.924150   30.763723   43.275069  -50.327548   22.722285   26.733418   42.140877   31.222313  111.017975    4.931387  -45.323790   -7.137757   27.221592  -38.983025   63.520029   24.943525   50.482541   21.330463  -11.106660   32.655297   79.093010   11.229274   -0.482907   -7.161136  110.390175   73.070927   87.677806  -41.690495   24.787471  100.160333   74.003375
   29.513445   11.548978   30.759531   43.305524  -50.049225   22.741322   26.739683   42.224314   31.287955  109.326742    5.047834  -45.523173   -7.226122   27.228192  -39.095265   63.663275   24.965019   50.432433   21.364988  -10.858118   32.703981   78.957700   11.216004   -0.339823   -7.207038  110.812795   73.186011   87.676303  -41.893951   24.783235  100.087176   73.832574
   29.528679   11.168740   30.755381   43.335224  -49.769293   22.760185   26.746098   42.308124   31.353250  107.634669    5.163997  -45.725031   -7.314153   27.234737  -39.206810   63.807188   24.986490   50.381722   21.399408  -10.610612   32.753262   78.822227   11.203088   -0.198855   -7.253282  111.237528   73.300544   87.675608  -42.093818   24.778988  100.015286   73.662079
   29.544060   10.783396   30.751275   43.364168  -49.487768   22.778877   26.752665   42.392307   31.418191  105.944770    5.279875  -45.929392   -7.401839   27.241227  -39.317655   63.951781   25.007937   50.330396   21.433723  -10.364150   32.803148   78.686601   11.190517   -0.059966   -7.299878  111.664329   73.414530   87.675717  -42.290168   24.774729   99.944655   73.491894
   29.559590   10.392904   30.747211   43.392356  -49.204671   22.797400   26.759386   42.476862   31.482773  104.260041    5.395469  -46.136286   -7.489172   27.247664  -39.427794   64.097068   25.029361   50.278444   21.467934  -10.118742   32.853647   78.550831   11.178280    0.076878   -7.346834  112.093153   73.527972   87.676628  -42.483070   24.770459   99.875274   73.322024
   29.575270    9.997226   30.743192   43.419787  -48.920020   22.815758   26.766266   42.561791   31.546988  102.583423    5.510779  -46.345741   -7.576143   27.254047  -39.537224   64.243061   25.050760   50.225852   21.502041   -9.874395   32.904768   78.414926   11.166368    0.211713   -7.394159  112.523954   73.640870   87.678338  -42.672593   24.766178   99.807136   73.152473
   29.591102    9.596322   30.739215   43.446463  -48.633835   22.833952   26.773305   42.647092   31.610832  100.917773    5.625805  -46.557787   -7.662741   27.260377  -39.645939   64.389774   25.072136   50.172608   21.536046   -9.631117   32.956519   78.278897   11.154772    0.344573   -7.441863  112.956683   73.753229   87.680845  -42.858803   24.761887   99.740233   72.983245
   29.607088    9.190159   30.735283   43.472382  -48.346137   22.851984   26.780508   42.732767   31.674297   99.265838    5.740545  -46.772452   -7.748959   27.266655  -39.753937   64.537221   25.093486   50.118700   21.569949   -9.388916   33.008909   78.142753   11.143482    0.475492   -7.489954  113.391289   73.865051   87.684147  -43.041767   24.757586   99.674556   72.814343
   29.623228    8.778700   30.731394   43.497545  -48.056946   22.869859   26.787877   42.818815   31.737377   97.630232    5.855000  -46.989767   -7.834786   27.272880  -39.861211   64.685415   25.114813   50.064116   21.603750   -9.147798   33.061946   78.006504   11.132489    0.604500   -7.538443  113.827722   73.976339   87.688241  -43.221549   24.753275   99.610098   72.645770
   29.639525    8.361915   30.727549   43.521953  -47.766284   22.887577   26.795415   42.905236   31.800068   96.013406    5.969169  -47.209761   -7.920215   27.279054  -39.967758   64.834371   25.136114   50.008841   21.637450   -8.907770   33.115639   77.870159   11.121785    0.731630   -7.587338  114.265928   74.087095   87.693125  -43.398211   24.748954   99.546850   72.477531
   29.655980    7.939774   30.723748   43.545605  -47.474173   22.905141   26.803125   42.992031   31.862361   94.417639    6.083051  -47.432463   -8.005236   27.285176  -40.073573   64.984101   25.157391   49.952864   21.671049   -8.668838   33.169997   77.733728   11.111362    0.856913   -7.636649  114.705853   74.197322   87.698797  -43.571816   24.744625   99.484807   72.309628
   29.672594    7.512248   30.719991   43.568502  -47.180635   22.922555   26.811009   43.079198   31.924253   92.845020    6.196644  -47.657903   -8.089839   27.291248  -40.178653   65.134621   25.178642   49.896172   21.704548   -8.431010   33.225028   77.597221   11.101209    0.980377   -7.686385  115.147439   74.307024   87.705255  -43.742423   24.740287   99.423959   72.142063
   29.689368    7.079313   30.716278   43.590645  -46.885694   22.939819   26.819072   43.166739   31.985737   91.297435    6.309948  -47.886111   -8.174017   27.297268  -40.282994   65.285945   25.199868   49.838749   21.737948   -8.194289   33.280743   77.460648   11.091320    1.102053   -7.736556  115.590630   74.416203   87.712497  -43.910091   24.735941   99.364299   71.974840
   29.706305    6.640946   30.712610   43.612035  -46.589374   22.956936   26.827315   43.254652   32.046807   89.776567    6.422960  -48.117118   -8.257760   27.303239  -40.386590   65.438088   25.221068   49.780584   21.771250   -7.958681   33.337150   77.324018   11.081687    1.221969   -7.787173  116.035366   74.524863   87.720522  -44.074879   24.731587   99.305820   71.807962
   29.723407    6.197126   30.708986   43.632671  -46.291698   22.973909   26.835742   43.342938   32.107458   88.283888    6.535680  -48.350952   -8.341060   27.309160  -40.489439   65.591063   25.242243   49.721663   21.804452   -7.724192   33.394258   77.187341   11.072300    1.340151   -7.838243  116.481587   74.633006   87.729327  -44.236844   24.727226   99.248514   71.641429
   29.740673    5.747837   30.705407   43.652556  -45.992693   22.990740   26.844356   43.431596   32.167684   86.820660    6.648105  -48.587645   -8.423907   27.315032  -40.591536   65.744887   25.263392   49.661971   21.837557   -7.490826   33.452078   77.050627   11.063154    1.456627   -7.889778  116.929231   74.740636   87.738911  -44.396039   24.722858   99.192374   71.475244
   29.758107    5.293063   30.701873   43.671690  -45.692382   23.007431   26.853161   43.520625   32.227480   85.387944    6.760234  -48.827225   -8.506293   27.320854  -40.692877   65.899573   25.284514   49.601494   21.870565   -7.258586   33.510617   76.913886   11.054239    1.571423   -7.941788  117.378234   74.847756   87.749273  -44.552521   24.718484   99.137394   71.309410
   29.775710    4.832794   30.698383   43.690075  -45.390793   23.023984   26.862159   43.610026   32.286840   83.986600    6.872064  -49.069724   -8.588209   27.326628  -40.793459   66.055138   25.305611   49.540218   21.903475   -7.027478   33.569887   76.777126   11.045549    1.684565   -7.994281  117.545430   74.954369   87.760410  -44.706342   24.714103   99.083564   71.143927
   29.793483    4.367022   30.694939   43.707711  -45.087952   23.040402   26.871354   43.699798   32.345760   82.617300    6.983594  -49.315172   -8.669646   27.332354  -40.893278   66.211596   25.326680   49.478128   21.936289   -6.797505   33.629897   76.640359   11.037076    1.796078   -8.047270  117.093903   75.060479   87.772322  -44.857554   24.709717   99.030880   70.978797
   29.811429    3.895742   30.691540   43.724600  -44.783885   23.056686   26.880749   43.789940   32.404234   81.280538    7.094820  -49.563597   -8.750596   27.338032  -40.992330   66.368963   25.347723   49.415210   21.969007   -6.568669   33.690656   76.503593   11.028812    1.905985   -8.100763  116.641213   75.166089   87.785007  -45.006208   24.705325   98.979333   70.814022
   29.829548    3.418954   30.688186   43.740743  -44.478621   23.072838   26.890347   43.880452   32.462257   79.976639    7.205740  -49.815031   -8.831051   27.343663  -41.090611   66.527254   25.368740   49.351449   22.001630   -6.340975   33.752175   76.366838   11.020752    2.014311   -8.154771  116.187430   75.271203   87.798464  -45.152354   24.700929   98.928917   70.649601
   29.847843    2.936659   30.684878   43.756143  -44.172187   23.088862   26.900152   43.971333   32.519824   78.705774    7.316351  -50.069503   -8.911001   27.349247  -41.188118   66.686486   25.389728   49.286830   22.034157   -6.114424   33.814464   76.230104   11.012888    2.121079   -8.209306  115.732621   75.375824   87.812692  -45.296041   24.696529   98.879625   70.485536
   29.866314    2.448866   30.681615   43.770800  -43.864612   23.104757   26.910168   44.062582   32.576930   77.467974    7.426652  -50.327044   -8.990438   27.354784  -41.284847   66.846674   25.410690   49.221336   22.066590   -5.889020   33.877533   76.093401   11.005213    2.226310   -8.264376  115.276859   75.479955   87.827690  -45.437317   24.692125   98.831450   70.321827
   29.884965    1.955584   30.678398   43.784716  -43.555924   23.120528   26.920397   44.154198   32.633571   76.263143    7.536637  -50.587682   -9.069354   27.360274  -41.380795   67.007834   25.431624   49.154953   22.098928   -5.664763   33.941392   75.956738   10.997720    2.330027   -8.319993  114.820212   75.583601   87.843456  -45.576228   24.687717   98.784386   70.158475
   29.903797    1.456828   30.675227   43.797893  -43.246155   23.136175   26.930843   44.246182   32.689741   75.091068    7.646306  -50.851448   -9.147741   27.365719  -41.475959   67.169982   25.452530   49.087665   22.131173   -5.441657   34.006052   75.820125   10.990403    2.432252   -8.376168  114.362755   75.686765   87.859990  -45.712822   24.683307   98.738425   69.995480
   29.922811    0.952618   30.672102   43.810334  -42.935332   23.151701   26.941510   44.338531   32.745437   73.951436    7.755653  -51.118371   -9.225589   27.371119  -41.570334   67.333135   25.473408   49.019455   22.163324   -5.219701   34.071523   75.683571   10.983256    2.533004   -8.432911  113.904560   75.789451   87.877292  -45.847142   24.678895   98.693562   69.832840
   29.942010    0.442977   30.669024   43.822040  -42.623487   23.167108   26.952401   44.431245   32.800653   72.843848    7.864676  -51.388480   -9.302891   27.376473  -41.663917   67.497310   25.494258   48.950307   22.195382   -4.998899   34.137816   75.547086   10.976271    2.632305   -8.490234  113.445701   75.891663   87.895360  -45.979232   24.674480   98.649790   69.670557
