       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32       PRN33       PRN34       PRN35       PRN36
         nan   91.257824   53.929874   44.299555    6.614493         nan   66.779476  132.045848   20.716457    2.146271  -17.185108   21.558855   61.713968         nan   74.885247         nan         nan   46.897942   47.192978         nan   48.762426         nan         nan   11.419902  -30.970272   54.406956   67.150315         nan         nan  135.637056   40.027390         nan   47.151126   53.251419         nan  -36.711632
         nan   91.246479   53.913566   44.310440    6.505896         nan   66.888084  131.666115   20.950764    2.173398  -17.235263   21.633581   61.668428         nan   74.835142         nan         nan   46.908785   47.193075         nan   48.777137         nan         nan   11.483533  -31.467299   54.395951   67.294621         nan         nan  135.580061   40.041841         nan   47.188600   52.801570         nan  -36.900784
         nan   91.234609   53.897681   44.321200    6.395602         nan   66.997391  131.287123   21.183190    2.201382  -17.284780   21.708917   61.623145         nan   74.785660         nan         nan   46.919508   47.193162         nan   48.791953         nan         nan   11.546923  -31.959098   54.384855   67.439624         nan         nan  135.523759   40.056199         nan   47.225804   52.342930         nan  -37.089254
         nan   91.222209   53.882218   44.331835    6.283584         nan   67.107390  130.908955   21.413740    2.230239  -17.333642   21.784866   61.578116         nan   74.736791         nan         nan   46.930111   47.193238         nan   48.806874         nan         nan   11.610080  -32.445632   54.373670   67.585301         nan         nan  135.468159   40.070469         nan   47.262736   51.875225         nan  -37.277013
         nan   91.209273   53.867174   44.342347    6.169813         nan   67.218074  130.531698   21.642417    2.259981  -17.381829   21.861429   61.533337         nan   74.688530         nan         nan   46.940598   47.193303         nan   48.821899         nan         nan   11.673012  -32.926865   54.362393   67.731627         nan         nan  135.413269   40.084652         nan   47.299393   51.398177         nan  -37.464033
         nan   91.195798   53.852548   44.352737    6.054261         nan   67.329432  130.155436   21.869222    2.290622  -17.429322   21.938609   61.488805         nan   74.640867         nan         nan   46.950968   47.193357         nan   48.837027         nan         nan   11.735726  -33.402767   54.351025   67.878575         nan         nan  135.359101   40.098752         nan   47.335769   50.911503         nan  -37.650285
         nan   91.181779   53.838338   44.363005    5.936900         nan   67.441458  129.780256   22.094159    2.322176  -17.476101   22.016408   61.444518         nan   74.593797         nan         nan   46.961223   47.193401         nan   48.852258         nan         nan   11.798229  -33.873310   54.339564   68.026117         nan         nan  135.305664   40.112771         nan   47.371861   50.414919         nan  -37.835740
         nan   91.167210   53.824542   44.373153    5.817702         nan   67.554141  129.406246   22.317228    2.354654  -17.522146   22.094826   61.400472         nan   74.547312         nan         nan   46.971364   47.193435         nan   48.867591         nan         nan   11.860528  -34.338468   54.328010   68.174224         nan         nan  135.252966   40.126712         nan   47.407665   49.908134         nan  -38.020370
         nan   91.152087   53.811160   44.383182    5.696638         nan   67.667472  129.033492   22.538431    2.388072  -17.567439   22.173863   61.356665         nan   74.501406         nan         nan   46.981393   47.193458         nan   48.883024         nan         nan   11.922629  -34.798221   54.316363   68.322866         nan         nan  135.201019   40.140577         nan   47.443178   49.390855         nan  -38.204147
         nan   91.136404   53.798190   44.393093    5.573679         nan   67.781441  128.662081   22.757768    2.422439  -17.611961   22.253521   61.313095         nan   74.456071         nan         nan   46.991310   47.193471         nan   48.898557         nan         nan   11.984539  -35.252550   54.304621   68.472013         nan         nan  135.149830   40.154370         nan   47.478394   48.862784         nan  -38.387042
         nan   91.120156   53.785631   44.402886    5.448799         nan   67.896037  128.292097   22.975242    2.457770  -17.655692   22.333799   61.269759         nan   74.411303         nan         nan   47.001117   47.193473         nan   48.914189         nan         nan   12.046263  -35.701440   54.292785   68.621632         nan         nan  135.099408   40.168092         nan   47.513310   48.323621         nan  -38.569030
         nan   91.103336   53.773481   44.412563    5.321968         nan   68.011251  127.923626   23.190851    2.494074  -17.698615   22.414695   61.226656         nan   74.367096         nan         nan   47.010814   47.193466         nan   48.929918         nan         nan   12.107807  -36.144879   54.280854   68.771691         nan         nan  135.049763   40.181746         nan   47.547921   47.773058         nan  -38.750084
         nan   91.085938   53.761738   44.422124    5.193158         nan   68.127073  127.556749   23.404597    2.531362  -17.740713   22.496208   61.183784         nan   74.323445         nan         nan   47.020403   47.193448         nan   48.945743         nan         nan   12.169176  -36.582859   54.268828   68.922159         nan         nan  135.000900   40.195333         nan   47.582224   47.210787         nan  -38.930181
         nan   91.067955   53.750401   44.431570    5.062342         nan   68.243493  127.191547   23.616481    2.569645  -17.781968   22.578336   61.141140         nan   74.280344         nan         nan   47.029884   47.193421         nan   48.961663         nan         nan   12.230374  -37.015377   54.256707   69.073002         nan         nan  134.952828   40.208857         nan   47.616215   46.636495         nan  -39.109298
         nan   91.049381   53.739468   44.440902    4.929492         nan   68.360502  126.828097   23.826504    2.608930  -17.822365   22.661076   61.098725         nan   74.237791         nan         nan   47.039259   47.193383         nan   48.977677         nan         nan   12.291406  -37.442431   54.244491   69.224190         nan         nan  134.905552   40.222319         nan   47.649889   46.049863         nan  -39.287412
         nan   91.030209   53.728938   44.450120    4.794579         nan   68.478091  126.466474   24.034665    2.649228  -17.861888   22.744425   61.056536         nan   74.195781         nan         nan   47.048529   47.193336         nan   48.993784         nan         nan   12.352275  -37.864023   54.232181   69.375690         nan         nan  134.859078   40.235721         nan   47.683243   45.450568         nan  -39.464505
         nan   91.010429   53.718807   44.459226    4.657575         nan   68.596250  126.106752   24.240967    2.690544  -17.900524   22.828378   61.014574         nan   74.154312         nan         nan   47.057694   47.193279         nan   49.009982         nan         nan   12.412986  -38.280162   54.219777   69.527472         nan         nan  134.813410   40.249065         nan   47.716274   44.838284         nan  -39.640557
         nan   90.990034   53.709075   44.468221    4.518452         nan   68.714973  125.749000   24.445410    2.732886  -17.938259   22.912932   60.972837         nan   74.113380         nan         nan   47.066756   47.193213         nan   49.026270         nan         nan   12.473542  -38.690855   54.207279   69.679503         nan         nan  134.768551   40.262352         nan   47.748977   44.212681         nan  -39.815553
         nan   90.969016   53.699738   44.477104    4.377183         nan   68.834252  125.393282   24.647996    2.776259  -17.975081   22.998080   60.931325         nan   74.072984         nan         nan   47.075715   47.193136         nan   49.042646         nan         nan   12.533945  -39.096117   54.194689   69.831754         nan         nan  134.724504   40.275584         nan   47.781351   43.573421         nan  -39.989478
         nan   90.947364   53.690794   44.485876    4.233738         nan   68.954079  125.039660   24.848728    2.820668  -18.010979   23.083818   60.890039         nan   74.033122         nan         nan   47.084573   47.193051         nan   49.059111         nan         nan   12.594198  -39.495965   54.182008   69.984197         nan         nan  134.681270   40.288762         nan   47.813392   42.920167         nan  -40.162320
         nan   90.925070   53.682240   44.494539    4.088090         nan   69.074450  124.688194   25.047609    2.866118  -18.045943   23.170139   60.848977         nan   73.993792         nan         nan   47.093332   47.192956         nan   49.075662         nan         nan   12.654303  -39.890419   54.169236   70.136804         nan         nan  134.638849   40.301889         nan   47.845097   42.252572         nan  -40.334066
         nan   90.902124   53.674073   44.503093    3.940210         nan   69.195359  124.338937   25.244640    2.912611  -18.079964   23.257036   60.808141         nan   73.954994         nan         nan   47.101991   47.192852         nan   49.092299         nan         nan   12.714263  -40.279503   54.156375   70.289548         nan         nan  134.597241   40.314964         nan   47.876464   41.570288         nan  -40.504710
         nan   90.878514   53.666290   44.511539    3.790070         nan   69.316802  123.991938   25.439826    2.960149  -18.113034   23.344504   60.767530         nan   73.916728         nan         nan   47.110553   47.192738         nan   49.109020         nan         nan   12.774078  -40.663245   54.143427   70.442403         nan         nan  134.556444   40.327990         nan   47.907491   40.872963         nan  -40.674243
         nan   90.854230   53.658886   44.519878    3.637639         nan   69.438776  123.647245   25.633170    3.008735  -18.145147   23.432533   60.727146         nan   73.878993         nan         nan   47.119018   47.192616         nan   49.125826         nan         nan   12.833751  -41.041675   54.130394   70.595347         nan         nan  134.516455   40.340967         nan   47.938176   40.160240         nan  -40.842661
         nan   90.829260   53.651859   44.528109    3.482890         nan   69.561278  123.304898   25.824679    3.058367  -18.176298   23.521115   60.686989         nan   73.841791         nan         nan   47.127387   47.192485         nan   49.142714         nan         nan   12.893282  -41.414828   54.117276   70.748356         nan         nan  134.477270   40.353896         nan   47.968518   39.431758         nan  -41.009961
         nan   90.803592   53.645205   44.536235    3.325791         nan   69.684309  122.964934   26.014357    3.109047  -18.206481   23.610244   60.647060         nan   73.805122         nan         nan   47.135663   47.192345         nan   49.159684         nan         nan   12.952673  -41.782739   54.104078   70.901411         nan         nan  134.438884   40.366778         nan   47.998515   38.687155         nan  -41.176142
