       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -28.709345   57.937569  -25.202039   -5.500727   33.782918  -22.538553  -18.596746  -26.898366   -3.301608  -79.890551   -1.517009  -39.050292  -22.880507  -27.000314  -34.452073   16.881371  -28.474215   23.222025  -28.298773   26.382575  -31.062311  -39.696565  -49.517131  -55.917182   -9.778924   50.292055  -14.054421   -9.622700   56.001967  -23.152888   10.600392  -57.078560
  -28.726446   58.134096  -25.220729   -5.599860   33.888784  -22.575357  -18.538100  -26.855578   -3.347559  -79.872205   -1.734947  -39.303636  -22.755507  -26.987570  -34.270682   17.139796  -28.478722   23.529492  -28.311601   26.247244  -31.094771  -39.829091  -49.199059  -55.741997  -10.090136   50.380759  -13.870222   -9.915725   55.757222  -23.126923   10.340264  -57.182991
  -28.743597   58.328667  -25.239365   -5.699423   33.992547  -22.611851  -18.478951  -26.812272   -3.394404  -79.844967   -1.951974  -39.556078  -22.629874  -26.974830  -34.088667   17.398291  -28.483136   23.836730  -28.324275   26.110208  -31.127429  -39.960995  -48.880825  -55.567521  -10.401329   50.466885  -13.685301  -10.208798   55.511867  -23.100810   10.079700  -57.287264
  -28.760798   58.521250  -25.257946   -5.799404   34.094191  -22.648041  -18.419295  -26.768443   -3.442138  -79.808867   -2.168078  -39.807605  -22.503611  -26.962092  -33.906031   17.656843  -28.487458   24.143736  -28.336797   25.971483  -31.160284  -40.092279  -48.562430  -55.393761  -10.712498   50.550413  -13.499661  -10.501915   55.265915  -23.074547    9.818710  -57.391387
  -28.778049   58.711814  -25.276475   -5.899796   34.193704  -22.683931  -18.359127  -26.724086   -3.490754  -79.763960   -2.383246  -40.058200  -22.376719  -26.949357  -33.722777   17.915442  -28.491689   24.450507  -28.349166   25.831079  -31.193338  -40.222947  -48.243876  -55.220724  -11.023643   50.631323  -13.313306  -10.795071   55.019380  -23.048132    9.557299  -57.495369
  -28.795351   58.900325  -25.294952   -6.000586   34.291071  -22.719525  -18.298443  -26.679198   -3.540246  -79.710322   -2.597468  -40.307848  -22.249199  -26.936625  -33.538907   18.174076  -28.495827   24.757041  -28.361385   25.689012  -31.226593  -40.353003  -47.925168  -55.048415  -11.334761   50.709597  -13.126240  -11.088264   54.772273  -23.021564    9.295476  -57.599220
  -28.812703   59.086751  -25.313378   -6.101765   34.386280  -22.754828  -18.237239  -26.633773   -3.590607  -79.648050   -2.810733  -40.556533  -22.121055  -26.923895  -33.354425   18.432732  -28.499874   25.063336  -28.373453   25.545294  -31.260048  -40.482450  -47.606306  -54.876842  -11.645849   50.785215  -12.938469  -11.381487   54.524608  -22.994841    9.033246  -57.702949
  -28.830107   59.271058  -25.331754   -6.203323   34.479317  -22.789844  -18.175511  -26.587806   -3.641833  -79.577261   -3.023028  -40.804237  -21.992288  -26.911167  -33.169333   18.691400  -28.503829   25.369387  -28.385372   25.399938  -31.293706  -40.611291  -47.287293  -54.706011  -11.956905   50.858160  -12.749995  -11.674739   54.276395  -22.967961    8.770618  -57.806565
  -28.847563   59.453212  -25.350080   -6.305249   34.570170  -22.824576  -18.113255  -26.541293   -3.693915  -79.498091   -3.234344  -41.050945  -21.862900  -26.898441  -32.983634   18.950066  -28.507693   25.675193  -28.397142   25.252960  -31.327566  -40.739531  -46.968132  -54.535926  -12.267927   50.928413  -12.560824  -11.968014   54.027646  -22.940923    8.507599  -57.910076
  -28.865070   59.633179  -25.368358   -6.407533   34.658826  -22.859029  -18.050467  -26.494230   -3.746847  -79.410693   -3.444668  -41.296639  -21.732895  -26.885717  -32.797331   19.208720  -28.511465   25.980751  -28.408764   25.104372  -31.361630  -40.867172  -46.648826  -54.366595  -12.578913   50.995956  -12.370959  -12.261309   53.778373  -22.913726    8.244195  -58.013493
  -28.882631   59.810925  -25.386589   -6.510166   34.745271  -22.893207  -17.987141  -26.446610   -3.800623  -79.315232   -3.653989  -41.541304  -21.602275  -26.872994  -32.610428   19.467349  -28.515147   26.286057  -28.420239   24.954188  -31.395899  -40.994221  -46.329375  -54.198021  -12.889859   51.060774  -12.180405  -12.554620   53.528587  -22.886367    7.980413  -58.116824
  -28.900243   59.986415  -25.404773   -6.613136   34.829495  -22.927114  -17.923276  -26.398430   -3.855235  -79.211889   -3.862298  -41.784920  -21.471041  -26.860273  -32.422927   19.725942  -28.518737   26.591108  -28.431568   24.802423  -31.430373  -41.120679  -46.009784  -54.030212  -13.200764   51.122849  -11.989166  -12.847942   53.278298  -22.858845    7.716260  -58.220078
  -28.917909   60.159615  -25.422911   -6.716434   34.911485  -22.960753  -17.858865  -26.349685   -3.910677  -79.100854   -4.069584  -42.027471  -21.339198  -26.847554  -32.234832   19.984486  -28.522238   26.895903  -28.442750   24.649090  -31.465053  -41.246552  -45.690054  -53.863171  -13.511626   51.182166  -11.797245  -13.141272   53.027516  -22.831159    7.451743  -58.323264
