       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32       PRN33       PRN34       PRN35       PRN36
         nan   30.164799   31.780224  -36.426280  -11.817055         nan   24.691074   27.907667  -67.531510   56.323053   25.480263   63.460250   20.271001         nan    7.468787         nan         nan   24.266969   16.194026         nan   -2.525977         nan         nan   67.737648   60.355381   23.226936   12.802299         nan         nan   19.816044   21.428912         nan   28.268126  -42.345120         nan  -30.347207
         nan   30.205545   31.657127  -36.229549  -12.056422         nan   24.699368   27.918628  -67.687628   56.569070   25.768788   63.425178   20.253127         nan    7.335629         nan         nan   24.208618   16.264971         nan   -2.478485         nan         nan   67.574738   60.481355   23.214800   12.861628         nan         nan   19.852875   21.222244         nan   28.229680  -42.447352         nan  -30.088073
         nan   30.246399   31.533115  -36.032697  -12.295922         nan   24.707646   27.929532  -67.842052   56.814429   26.057471   63.387311   20.235151         nan    7.201268         nan         nan   24.150380   16.335476         nan   -2.430260         nan         nan   67.410603   60.608142   23.202661   12.920747         nan         nan   19.889497   21.015047         nan   28.191525  -42.548081         nan  -29.828355
         nan   30.287359   31.408197  -35.835731  -12.535539         nan   24.715907   27.940374  -67.994739   57.059105   26.346300   63.346666   20.217073         nan    7.065718         nan         nan   24.092255   16.405541         nan   -2.381296         nan         nan   67.245263   60.735730   23.190519   12.979655         nan         nan   19.925912   20.807337         nan   28.153657  -42.647276         nan  -29.568070
         nan   30.328423   31.282387  -35.638659  -12.775254         nan   24.724149   27.951150  -68.145648   57.303073   26.635261   63.303261   20.198892         nan    6.928991         nan         nan   24.034238   16.475169         nan   -2.331586         nan         nan   67.078735   60.864108   23.178375   13.038352         nan         nan   19.962120   20.599132         nan   28.116072  -42.744905         nan  -29.307239
         nan   30.369592   31.155695  -35.441490  -13.015048         nan   24.732373   27.961855  -68.294736   57.546306   26.924342   63.257115   20.180611         nan    6.791105         nan         nan   23.976328   16.544363         nan   -2.281123         nan         nan   66.911041   60.993263   23.166229   13.096837         nan         nan   19.998123   20.390453         nan   28.078769  -42.840937         nan  -29.045881
         nan   30.410862   31.028136  -35.244235  -13.254903         nan   24.740575   27.972484  -68.441959   57.788775   27.213527   63.208246   20.162229         nan    6.652076         nan         nan   23.918524   16.613124         nan   -2.229901         nan         nan   66.742202   61.123179   23.154081   13.155109         nan         nan   20.033921   20.181321         nan   28.041744  -42.935339         nan  -28.784019
         nan   30.452233   30.899723  -35.046904  -13.494796         nan   24.748755   27.983034  -68.587273   58.030450   27.502799   63.156676   20.143746         nan    6.511924         nan         nan   23.860824   16.681454         nan   -2.177914         nan         nan   66.572239   61.253843   23.141931   13.213168         nan         nan   20.069514   19.971756         nan   28.004995  -43.028080         nan  -28.521672
         nan   30.493702   30.770472  -34.849507  -13.734708         nan   24.756911   27.993498  -68.730631   58.271301   27.792144   63.102428   20.125165         nan    6.370669         nan         nan   23.803226   16.749354         nan   -2.125156         nan         nan   66.401177   61.385240   23.129781   13.271013         nan         nan   20.104902   19.761781         nan   27.968520  -43.119127         nan  -28.258866
         nan   30.535268   30.640397  -34.652055  -13.974616         nan   24.765042   28.003873  -68.871989   58.511296   28.081543   63.045524   20.106485         nan    6.228331         nan         nan   23.745730   16.816825         nan   -2.071622         nan         nan   66.229040   61.517354   23.117630   13.328641         nan         nan   20.140086   19.551420         nan   27.932316  -43.208450         nan  -27.995621
         nan   30.576928   30.509515  -34.454560  -14.214499         nan   24.773146   28.014153  -69.011301   58.750403   28.370978   62.985989   20.087707         nan    6.084932         nan         nan   23.688336   16.883868         nan   -2.017306         nan         nan   66.055852   61.650171   23.105479   13.386053         nan         nan   20.175066   19.340694         nan   27.896381  -43.296018         nan  -27.731962
         nan   30.618680   30.377843  -34.257033  -14.454334         nan   24.781223   28.024332  -69.148519   58.988590   28.660433   62.923849   20.068833         nan    5.940497         nan         nan   23.631042   16.950484         nan   -1.962205         nan         nan   65.881639   61.783673   23.093329   13.443245         nan         nan   20.209842   19.129627         nan   27.860714  -43.381800         nan  -27.467912
         nan   30.660522   30.245397  -34.059486  -14.694101         nan   24.789269   28.034407  -69.283599   59.225821   28.949889   62.859131   20.049863         nan    5.795048         nan         nan   23.573849   17.016674         nan   -1.906315         nan         nan   65.706426   61.917847   23.081180   13.500218         nan         nan   20.244414   18.918242         nan   27.825311  -43.465769         nan  -27.203494
         nan   30.702453   30.112194  -33.861932  -14.933777         nan   24.797284   28.044373  -69.416494   59.462063   29.239327   62.791862   20.030798         nan    5.648610         nan         nan   23.516756   17.082438         nan   -1.849632         nan         nan   65.530239   62.052677   23.069033   13.556968         nan         nan   20.278783   18.706564         nan   27.790171  -43.547896         nan  -26.938731
         nan   30.744469   29.978252  -33.664381  -15.173342         nan   24.805266   28.054224  -69.547157   59.697282   29.528731   62.722073   20.011640         nan    5.501208         nan         nan   23.459762   17.147777         nan   -1.792155         nan         nan   65.353103   62.188147   23.056887   13.613495         nan         nan   20.312947   18.494614         nan   27.755293  -43.628154         nan  -26.673647
         nan   30.786570   29.843588  -33.466845  -15.412774         nan   24.813215   28.063955  -69.675544   59.931441   29.818082   62.649794   19.992388         nan    5.352865         nan         nan   23.402868   17.212692         nan   -1.733881         nan         nan   65.175044   62.324244   23.044745   13.669795         nan         nan   20.346908   18.282416         nan   27.720674  -43.706517         nan  -26.408264
         nan   30.828754   29.708220  -33.269337  -15.652053         nan   24.821127   28.073562  -69.801607   60.164506   30.107362   62.575055   19.973045         nan    5.203608         nan         nan   23.346074   17.277183         nan   -1.674810         nan         nan   64.996088   62.460952   23.032605   13.725868         nan         nan   20.380665   18.069991         nan   27.686313  -43.782962         nan  -26.142604
         nan   30.871020   29.572164  -33.071867  -15.891162         nan   24.829003   28.083041  -69.925302   60.396440   30.396556   62.497891   19.953610         nan    5.053461         nan         nan   23.289379   17.341251         nan   -1.614942         nan         nan   64.816259   62.598260   23.020469   13.781710         nan         nan   20.414217   17.857362         nan   27.652207  -43.857464         nan  -25.876688
         nan   30.913366   29.435438  -32.874448  -16.130081         nan   24.836841   28.092387  -70.046585   60.627210   30.685646   62.418333   19.934086         nan    4.902448         nan         nan   23.232783   17.404896         nan   -1.554277         nan         nan   64.635582   62.736154   23.008337   13.837320         nan         nan   20.447567   17.644548         nan   27.618356  -43.930004         nan  -25.610537
         nan   30.955792   29.298059  -32.677089  -16.368793         nan   24.844639   28.101596  -70.165412   60.856778   30.974618   62.336416   19.914471         nan    4.750595         nan         nan   23.176285   17.468120         nan   -1.492818         nan         nan   64.454080   62.874622   22.996210   13.892696         nan         nan   20.480713   17.431570         nan   27.584757  -44.000559         nan  -25.344169
         nan   30.998298   29.160043  -32.479801  -16.607283         nan   24.852396   28.110664  -70.281739   61.085110   31.263455   62.252176   19.894768         nan    4.597924         nan         nan   23.119885   17.530922         nan   -1.430566         nan         nan   64.271775   63.013653   22.984088   13.947835         nan         nan   20.513655   17.218446         nan   27.551408  -44.069113         nan  -25.077604
         nan   31.040882   29.021405  -32.282595  -16.845536         nan   24.860112   28.119587  -70.395525   61.312170   31.552145   62.165647   19.874976         nan    4.444459         nan         nan   23.063583   17.593304         nan   -1.367526         nan         nan   64.088690   63.153237   22.971970   14.002735         nan         nan   20.546395   17.005194         nan   27.518308  -44.135647         nan  -24.810859
         nan   31.083546   28.882161  -32.085479  -17.083538         nan   24.867785   28.128361  -70.506728   61.537923   31.840674   62.076868   19.855096         nan    4.290222         nan         nan   23.007376   17.655268         nan   -1.303701         nan         nan   63.904845   63.293366   22.959859   14.057393         nan         nan   20.578933   16.791830         nan   27.485454  -44.200148         nan  -24.543949
         nan   31.126290   28.742327  -31.888463  -17.321278         nan   24.875414   28.136984  -70.615307   61.762334   32.129030   61.985874   19.835129         nan    4.135234         nan         nan   22.951265   17.716813         nan   -1.239097         nan         nan   63.720261   63.434030   22.947753   14.111809         nan         nan   20.611268   16.578370         nan   27.452846  -44.262600         nan  -24.276890
         nan   31.169115   28.601914  -31.691555  -17.558745         nan   24.882999   28.145452  -70.721224   61.985369   32.417204   61.892703   19.815074         nan    3.979517         nan         nan   22.895248   17.777942         nan   -1.173718         nan         nan   63.534954   63.575225   22.935654   14.165978         nan         nan   20.643403   16.364826         nan   27.420480  -44.322992         nan  -24.009695
         nan   31.212023   28.460938  -31.494762  -17.795931         nan   24.890538   28.153761  -70.824440   62.206994   32.705184   61.797393   19.794931         nan    3.823089         nan         nan   22.839323   17.838657         nan   -1.107573         nan         nan   63.348942   63.716943   22.923561   14.219901         nan         nan   20.675337   16.151212         nan   27.388356  -44.381313         nan  -23.742376
         nan   31.255015   28.319409  -31.298091  -18.032829         nan   24.898031   28.161911  -70.924917   62.427174   32.992964   61.699983   19.774700         nan    3.665969         nan         nan   22.783489   17.898958         nan   -1.040669         nan         nan   63.162241   63.859181   22.911474   14.273573         nan         nan   20.707072   15.937537         nan   27.356470  -44.437555         nan  -23.474943
         nan   31.298093   28.177340  -31.101548  -18.269433         nan   24.905478   28.169897  -71.022621   62.645878   33.280537   61.600511   19.754382         nan    3.508174         nan         nan   22.727742   17.958849         nan   -0.973013         nan         nan   62.974865   64.001935   22.899393   14.326995         nan         nan   20.738609   15.723812         nan   27.324821  -44.491710         nan  -23.207405
         nan   31.341261   28.034741  -30.905139  -18.505738         nan   24.912877   28.177719  -71.117516   62.863071   33.567896   61.499016   19.733974         nan    3.349719         nan         nan   22.672082   18.018331         nan   -0.904614         nan         nan   62.786825   64.145203   22.887319   14.380163         nan         nan   20.769949   15.510043         nan   27.293406  -44.543771         nan  -22.939769
         nan   31.384522   27.891620  -30.708869  -18.741744         nan   24.920230   28.185374  -71.209569   63.078721   33.855038   61.395536   19.713478         nan    3.190618         nan         nan   22.616505   18.077407         nan   -0.835483         nan         nan   62.598134   64.288986   22.875250   14.433076         nan         nan   20.801093   15.296237         nan   27.262223  -44.593734         nan  -22.672042
         nan   31.427879   27.747987  -30.512740  -18.977450         nan   24.927534   28.192861  -71.298748   63.292797   34.141960   61.290111   19.692891         nan    3.030884         nan         nan   22.561007   18.136079         nan   -0.765629         nan         nan   62.408800   64.433283   22.863188   14.485733         nan         nan   20.832044   15.082398         nan   27.231271  -44.641596         nan  -22.404227
