       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -53.633388   16.895503  -39.418945   35.091863   -9.941016  -27.177694    7.267992  -36.311275   39.872229  -42.528884  -17.680010  -31.285035  -29.129176  -37.517215  -30.374895   58.975263  -34.342549    6.938108  -32.282799   -0.505220  -72.804730  -60.973774  -33.157226  -33.744872  -27.827621   51.404905   -0.062155  -19.038384    2.590162  -23.718897    3.537741  -61.688511
  -53.741985   16.926597  -39.650372   34.859107   -9.810366  -27.232313    7.503431  -35.985815   39.902642  -42.475428  -17.794039  -31.303250  -29.106827  -37.527893  -30.357745   59.185667  -34.367359    7.138669  -32.298276   -0.449459  -73.018366  -61.231446  -33.109672  -33.735206  -27.892732   51.196697    0.266144  -19.310039    2.338395  -23.612640    3.251491  -61.529296
  -53.851472   16.956023  -39.881076   34.625109   -9.679901  -27.286452    7.739149  -35.660195   39.930500  -42.422176  -17.907495  -31.321357  -29.084340  -37.538225  -30.340533   59.394120  -34.392320    7.338559  -32.313765   -0.394898  -73.233056  -61.487318  -33.061785  -33.725522  -27.957142   50.987380    0.594281  -19.581371    2.086738  -23.505333    2.965241  -61.368537
  -53.961855   16.983776  -40.111048   34.389888   -9.549635  -27.340115    7.975142  -35.334419   39.955798  -42.369119  -18.020369  -31.339357  -29.061713  -37.548202  -30.323257   59.600584  -34.417435    7.537767  -32.329268   -0.341542  -73.448799  -61.741343  -33.013560  -33.715820  -28.020857   50.776976    0.922253  -19.852372    1.835212  -23.396970    2.678991  -61.206294
  -54.073138   17.009853  -40.340283   34.153456   -9.419583  -27.393306    8.211404  -35.008493   39.978534  -42.316252  -18.132655  -31.357252  -29.038946  -37.557814  -30.305918   59.805021  -34.442707    7.736282  -32.344785   -0.289396  -73.665589  -61.993473  -32.964991  -33.706100  -28.083885   50.565506    1.250058  -20.123038    1.583837  -23.287545    2.392746  -61.042628
  -54.185328   17.034249  -40.568773   33.915832   -9.289760  -27.446032    8.447931  -34.682420   39.998702  -42.263567  -18.244348  -31.375043  -29.016035  -37.567052  -30.288515   60.007395  -34.468137    7.934095  -32.360316   -0.238465  -73.883426  -62.243658  -32.916073  -33.696363  -28.146235   50.352990    1.577694  -20.393360    1.332634  -23.177053    2.106505  -60.877598
  -54.298431   17.056962  -40.796510   33.677030   -9.160181  -27.498297    8.684718  -34.356205   40.016301  -42.211058  -18.355440  -31.392729  -28.992980  -37.575908  -30.271046   60.207665  -34.493728    8.131195  -32.375863   -0.188754  -74.102306  -62.491847  -32.866799  -33.686609  -28.207913   50.139449    1.905157  -20.663334    1.081623  -23.065488    1.820273  -60.711263
  -54.412452   17.077987  -41.023487   33.437064   -9.030860  -27.550106    8.921760  -34.029852   40.031327  -42.158718  -18.465926  -31.410312  -28.969778  -37.584370  -30.253510   60.405794  -34.519482    8.327570  -32.391426   -0.140268  -74.322226  -62.737988  -32.817165  -33.676838  -28.268927   49.924902    2.232445  -20.932953    0.830825  -22.952846    1.534050  -60.543681
  -54.527398   17.097321  -41.249698   33.195951   -8.901814  -27.601463    9.159052  -33.703365   40.043777  -42.106540  -18.575800  -31.427792  -28.946428  -37.592430  -30.235908   60.601740  -34.545402    8.523211  -32.407004   -0.093011  -74.543182  -62.982028  -32.767164  -33.667049  -28.329285   49.709368    2.559556  -21.202209    0.580262  -22.839121    1.247840  -60.374910
  -54.643272   17.114962  -41.475136   32.953706   -8.773055  -27.652373    9.396589  -33.376749   40.053651  -42.054518  -18.685056  -31.445171  -28.922927  -37.600078  -30.218237   60.795464  -34.571490    8.718107  -32.422600   -0.046988  -74.765172  -63.223911  -32.716790  -33.657245  -28.388995   49.492868    2.886487  -21.471097    0.329953  -22.724308    0.961643  -60.205005
  -54.760081   17.130906  -41.699792   32.710342   -8.644600  -27.702842    9.634368  -33.050008   40.060945  -42.002644  -18.793690  -31.462449  -28.899274  -37.607304  -30.200498   60.986925  -34.597748    8.912246  -32.438214   -0.002203  -74.988192  -63.463581  -32.666039  -33.647423  -28.448063   49.275419    3.213235  -21.739610    0.079921  -22.608403    0.675463  -60.034024
